first_name,last_name,class,hard_skills,soft_skills,teamwork,creativity,total_score
Fares,Chouchene,5SLEAM2,2.6,4.99,3.46,4.41,3.86
Omar,Driss,4BI2,2.4,4.25,4.12,2.93,3.43
Walid,Kanzari,1A20,4.5,3.24,3.06,4.45,3.81
Anis,Saidi,4INFINI5,3.71,1.71,2.22,0.72,2.09
Chaima,Ferjani,3A22,1.74,4.59,4.61,3.68,3.65
Zaineb,Turki,5SLEAM2,4.31,1.25,0.89,0.0,1.61
Salma,Ghanouchi,5DS5,1.6,3.91,0.86,5.0,2.84
Sabrine,Jebali,3B10,4.09,3.57,3.55,4.79,4.0
Lobna,Cherif,4DS5,4.49,1.81,0.0,0.0,1.57
Chokri,Makni,5SE2,3.15,3.43,3.79,4.29,3.67
Bilel,Mejri,4IOSYS1,3.04,5.0,4.69,4.5,4.31
Hichem,Belkhir,4SAE2,4.39,1.64,1.09,1.27,2.1
Nour,Ferjani,5SAE2,5.0,3.11,3.06,4.77,3.98
Khadija,Jlassi,4BI2,3.41,4.79,4.27,3.94,4.1
Ghada,Ammar,5DS5,2.49,5.0,5.0,2.97,3.86
Samira,Maaloul,1A20,2.54,5.0,4.97,3.27,3.95
Mouna,Ayari,3B10,1.75,3.83,3.38,5.0,3.49
Sami,Belkhir,3B10,5.0,1.25,2.15,1.54,2.48
Skander,Ferjani,3A22,3.03,4.02,4.83,5.0,4.22
Dorra,Slimani,4SLEAM2,4.62,1.58,1.24,0.69,2.03
Hiba,Belkhir,3A22,4.37,5.0,4.76,4.59,4.68
Karim,Zayani,5SAE2,5.0,2.54,2.88,0.0,2.61
Omar,Khemiri,5DS5,5.0,3.18,2.46,0.95,2.89
Nour,Lahmar,4TWIN2,5.0,3.17,2.14,1.32,2.91
Hedi,Khlifi,5INFINI5,2.58,3.44,4.77,4.22,3.75
Tarek,Khemiri,4INFINI5,5.0,1.57,1.42,0.18,2.04
Haythem,Rekik,4DS5,2.22,5.0,5.0,3.14,3.84
Fatma,Ammar,5SIM3,2.59,3.99,4.07,3.87,3.63
Haythem,Zouari,5BI2,2.43,3.76,3.21,5.0,3.6
Samira,Chebbi,5SE2,2.18,2.79,1.48,4.62,2.77
Nour,Haddad,4SIM3,3.93,4.24,4.34,4.26,4.19
Mouna,Mabrouk,5ARCTIC5,4.78,0.21,1.97,0.38,1.83
Wassim,Jebali,5GAMIX1,4.83,1.25,2.84,2.86,2.95
Oumaima,Ammar,5DS5,2.6,4.95,5.0,2.93,3.87
Amina,Gharbi,5IOSYS1,2.17,4.18,2.31,4.55,3.3
Eya,Slimani,5NIDS3,5.0,2.19,2.7,4.61,3.62
Olfa,Slimani,4SE2,1.58,3.19,1.83,5.0,2.9
Ismail,Saidi,4IOSYS1,2.07,4.75,4.49,2.62,3.48
Mariem,Jebali,4ARCTIC5,3.14,5.0,3.17,4.05,3.84
Mohamed,Bouazizi,5NIDS3,2.05,2.53,2.02,3.49,2.52
Foued,Kanzari,5SE2,4.81,1.03,1.76,0.19,1.95
Wassim,Trabelsi,3A22,4.49,3.49,2.71,4.0,3.67
Asma,Cherif,5SLEAM2,3.72,3.02,3.33,3.7,3.44
Hatem,Chebbi,4ARCTIC5,2.56,2.04,1.01,5.0,2.65
Salma,Gharbi,4NIDS3,3.44,3.92,4.44,5.0,4.2
Lobna,Haddad,4BI2,1.79,2.71,3.17,5.0,3.17
Karim,Ben Ali,5ARCTIC5,2.62,3.21,2.1,4.48,3.1
Meriem,Ghanouchi,5GAMIX1,2.83,2.6,2.47,4.7,3.15
Fares,Ben Ali,5INFINI5,5.0,3.37,3.26,5.0,4.16
Eya,Abidi,4DS5,0.92,2.23,2.37,4.89,2.6
Hiba,Zayani,5INFINI5,2.69,4.92,3.31,4.76,3.92
Wassim,Toumi,4TWIN2,2.46,4.94,3.33,4.24,3.74
Fethi,Chaabane,5ARCTIC5,1.87,4.57,4.0,5.0,3.86
Sonia,Abidi,4SE2,2.9,2.19,0.78,3.14,2.25
Ismail,Ammar,5ARCTIC5,2.74,5.0,5.0,3.32,4.01
Rym,Abidi,4TWIN2,4.09,3.81,4.48,5.0,4.35
Hiba,Ayari,4SIM3,3.43,4.05,4.99,2.59,3.76
Amina,Khlifi,5SE2,3.48,4.85,4.03,5.0,4.34
Hiba,Cherif,5SLEAM2,5.0,0.76,1.26,1.17,2.05
Hela,Ben Salah,2P1,5.0,3.77,3.66,4.52,4.24
Ismail,Rekik,4ARCTIC5,1.68,2.65,1.29,5.0,2.65
Rami,Chaabane,3B10,4.14,5.0,5.0,3.57,4.43
Chokri,Hamdi,1A20,5.0,1.89,1.79,0.1,2.19
Oumaima,Baccouche,4SAE2,5.0,0.38,2.31,0.74,2.11
Bilel,Bouazizi,5SIM3,2.91,5.0,5.0,2.06,3.74
Chokri,Ben Salah,4INFINI5,4.83,0.0,1.48,0.62,1.73
Rim,Maaloul,1A20,2.74,5.0,4.81,2.45,3.75
Wassim,Chaabane,5SLEAM2,2.55,4.81,5.0,2.35,3.68
Nabil,Maaloul,2P1,1.79,4.53,3.5,4.68,3.62
Sonia,Chouchene,5SE2,3.74,1.08,1.17,1.0,1.75
Mourad,Zayani,5SIM3,1.18,4.57,3.31,3.7,3.19
Oussama,Mabrouk,4GAMIX1,2.6,3.78,3.08,5.0,3.61
Rim,Ferjani,1A20,3.55,3.82,3.6,5.0,3.99
Leila,Jlassi,4SE2,2.22,1.98,1.5,4.89,2.65
Foued,Nasri,4SAE2,2.19,3.92,1.23,4.88,3.05
Lina,Khlifi,5SAE2,5.0,2.51,1.36,1.19,2.51
Salma,Hamdi,5SE2,2.15,4.79,5.0,3.22,3.79
Ghassen,Karoui,4SLEAM2,3.91,0.8,2.03,0.59,1.83
Hamza,Slimani,4SIM3,2.02,1.52,0.21,3.93,1.92
Bechir,Zouari,4SE2,2.88,3.71,3.25,5.0,3.71
Mourad,Saidi,4TWIN2,4.77,4.02,4.46,4.66,4.48
Hiba,Trabelsi,1A20,4.58,2.52,1.74,0.37,2.3
Rym,Khemiri,5GAMIX1,2.56,4.15,4.37,2.7,3.44
Wafa,Ayari,5SE2,1.02,1.63,1.35,5.0,2.25
Nizar,Hamdi,4ARCTIC5,2.29,5.0,3.0,3.96,3.56
Sofiene,Ghanouchi,5SIM3,1.29,1.68,2.02,5.0,2.5
Karim,Chouchene,3B10,5.0,2.51,3.52,4.56,3.9
Mohamed,Ferjani,4NIDS3,2.9,2.85,3.5,5.0,3.56
Skander,Guettari,4NIDS3,5.0,1.31,1.56,0.0,1.97
Lina,Ghanouchi,2A40,5.0,0.97,2.64,0.91,2.38
Hamza,Ayari,3A22,2.37,1.99,2.56,5.0,2.98
Sami,Rekik,4SE2,2.64,4.86,5.0,2.59,3.77
Amina,Chebbi,5SLEAM2,3.36,4.07,5.0,3.99,4.11
Olfa,Ayari,4DS5,5.0,1.33,0.63,0.49,1.86
Nour,Slimani,5ARCTIC5,3.36,5.0,3.87,4.9,4.28
Rania,Ferjani,4INFINI5,4.12,3.19,4.37,5.0,4.17
Ghada,Toumi,4SLEAM2,5.0,2.06,2.41,0.74,2.55
Rania,Guettari,5NIDS3,2.57,3.69,4.38,4.88,3.88
Wafa,Ghanouchi,5ARCTIC5,2.14,4.79,4.32,4.39,3.91
Salma,Ben Ali,5NIDS3,2.86,4.18,5.0,2.72,3.69
Rami,Kanzari,1A20,1.98,5.0,5.0,3.88,3.96
Khalil,Nasri,5SLEAM2,2.75,4.06,3.82,4.45,3.77
Lobna,Ayari,4TWIN2,3.3,4.33,4.87,4.97,4.37
Youssef,Rekik,5NIDS3,4.81,2.18,3.19,4.97,3.79
Mouna,Jebali,4SE2,4.18,2.67,4.4,4.73,4.0
Sabrine,Ben Amor,3B10,2.65,5.0,4.61,3.2,3.87
Anis,Kanzari,3IA,5.0,2.61,2.68,0.19,2.62
Oussama,Ferjani,4SAE2,5.0,2.3,2.47,0.49,2.56
Oumaima,Mejri,5TWIN2,2.04,5.0,3.35,4.19,3.65
Hedi,Belkhir,4NIDS3,2.39,5.0,5.0,2.29,3.67
Bilel,Chaabane,5NIDS3,2.38,5.0,4.93,3.9,4.05
Wassim,Karoui,3B10,4.59,2.98,2.33,3.94,3.46
Mouna,Belkhir,5NIDS3,3.47,3.79,3.45,5.0,3.93
Amine,Khemiri,4NIDS3,2.68,2.27,2.14,5.0,3.02
Fatma,Zayani,5ARCTIC5,5.0,2.98,2.9,3.55,3.61
Khadija,Khlifi,4ARCTIC5,2.72,3.9,4.36,4.13,3.78
Ghassen,Bouazizi,4INFINI5,2.16,5.0,4.33,3.64,3.78
Eya,Zayani,4SLEAM2,3.01,3.58,5.0,4.56,4.04
Mehdi,Zouari,4INFINI5,2.27,2.73,2.46,4.77,3.06
Lotfi,Belkhir,4SIM3,5.0,1.03,1.98,0.74,2.19
Omar,Saidi,5SLEAM2,2.99,2.3,2.39,4.58,3.07
Rania,Chouchene,5DS5,4.94,2.1,2.66,0.69,2.6
Tarek,Cherif,2A40,5.0,2.68,2.15,0.8,2.66
Tarek,Chaabane,4NIDS3,2.46,5.0,5.0,2.88,3.83
Hela,Khemiri,4SE2,5.0,3.23,3.61,3.6,3.86
Fatma,Khemiri,5GAMIX1,3.65,3.17,3.03,3.87,3.43
Skander,Chouchene,4GAMIX1,1.31,1.57,0.61,5.0,2.12
Asma,Zouari,4SE2,5.0,1.08,2.34,0.58,2.25
Foued,Toumi,4SLEAM2,4.55,2.93,4.84,4.39,4.18
Khalil,Haddad,5TWIN2,3.06,3.22,4.37,4.41,3.76
Hend,Ammar,5BI2,2.79,4.56,5.0,2.91,3.82
Sabrine,Ayari,5SE2,2.89,2.86,3.6,4.13,3.37
Walid,Ben Amor,3B10,5.0,1.37,1.77,1.0,2.28
Lobna,Makni,4INFINI5,2.3,5.0,4.01,2.68,3.5
Hatem,Belkhir,2P1,2.37,3.92,3.46,4.78,3.63
Meriem,Saidi,5SLEAM2,2.73,4.87,4.61,2.79,3.75
Ghassen,Guettari,5SIM3,2.02,1.96,1.71,5.0,2.67
Rami,Abidi,2A40,5.0,2.65,2.16,0.96,2.69
Omar,Bouazizi,4ARCTIC5,4.59,1.91,3.3,4.63,3.61
Anis,Lahmar,5BI2,2.43,5.0,4.56,3.85,3.96
Khalil,Ben Ali,4SAE2,5.0,2.73,3.61,4.03,3.84
Chokri,Jebali,4INFINI5,4.65,4.1,3.27,4.25,4.07
Ismail,Abidi,4GAMIX1,2.5,5.0,5.0,3.21,3.93
Nizar,Belkhir,4TWIN2,2.33,4.89,4.34,3.15,3.68
Khadija,Ghanouchi,5SE2,5.0,1.69,2.13,1.01,2.46
Chaima,Hamdi,4DS5,5.0,0.31,2.18,0.79,2.07
Meriem,Cherif,3IA,2.05,3.36,2.05,4.03,2.87
Aymen,Ferjani,3B10,4.31,2.26,3.89,3.25,3.43
Lobna,Sassi,4TWIN2,3.07,5.0,5.0,5.0,4.52
Omar,Chaabane,5DS5,2.44,4.98,3.73,2.49,3.41
Ines,Chebbi,5DS5,4.08,5.0,4.63,5.0,4.68
Fethi,Sassi,3B10,3.54,5.0,3.65,4.45,4.16
Sami,Gharbi,4SLEAM2,5.0,2.13,4.11,4.46,3.93
Ines,Khlifi,5IOSYS1,4.5,3.97,4.56,4.09,4.28
Chokri,Lahmar,3IA,2.7,4.77,3.69,5.0,4.04
Nabil,Ammar,5TWIN2,2.19,4.17,3.4,3.85,3.4
Marwen,Khemiri,4SLEAM2,0.55,3.49,1.0,5.0,2.51
Hichem,Chouchene,5SAE2,2.53,3.92,4.59,3.6,3.66
Rim,Cherif,4SAE2,3.66,4.74,4.54,4.78,4.43
Eya,Baccouche,4SIM3,3.07,4.23,3.67,4.78,3.94
Hamza,Zouari,5DS5,2.97,4.95,5.0,2.92,3.96
Wafa,Turki,5SIM3,2.95,4.37,3.46,3.93,3.68
Leila,Slimani,4IOSYS1,2.89,3.19,3.78,3.49,3.34
Karim,Slimani,3A22,0.52,1.84,3.0,4.54,2.48
Haythem,Makni,2P1,4.34,3.21,3.61,3.8,3.74
Manel,Maaloul,1A20,5.0,3.44,3.44,4.07,3.99
Farah,Slimani,3A22,5.0,0.65,2.62,0.0,2.07
Lotfi,Guettari,4SAE2,2.2,3.86,4.81,3.9,3.69
Sami,Zouari,5BI2,4.04,3.62,3.78,5.0,4.11
Fethi,Maaloul,5BI2,5.0,1.8,2.07,0.07,2.23
Mouna,Mejri,5SE2,4.59,2.35,2.65,1.17,2.69
Zaineb,Kanzari,3A22,5.0,0.5,1.76,1.67,2.23
Marwen,Gharbi,4NIDS3,2.33,4.75,2.86,5.0,3.74
Meriem,Karoui,4SLEAM2,3.05,4.81,5.0,3.17,4.01
Nabil,Zouari,4ARCTIC5,2.67,1.85,1.27,5.0,2.7
Salma,Turki,5GAMIX1,3.31,3.17,5.0,5.0,4.12
Haythem,Haddad,5BI2,3.55,4.27,5.0,3.54,4.09
Sabrine,Baccouche,4SLEAM2,3.38,0.65,2.52,1.64,2.04
Ismail,Khlifi,2A40,4.14,3.14,2.7,4.76,3.69
Samira,Mabrouk,5SAE2,1.2,2.52,2.14,4.04,2.48
Amel,Ghanouchi,5TWIN2,1.29,5.0,4.05,5.0,3.84
Lobna,Saidi,5ARCTIC5,4.17,5.0,4.75,5.0,4.73
Adel,Miled,3IA,1.06,0.79,2.31,4.21,2.09
Youssef,Jaziri,5SE2,2.51,4.58,4.58,2.67,3.59
Olfa,Nasri,5SIM3,4.67,1.52,3.83,4.36,3.59
Mohamed,Belkhir,4SLEAM2,2.1,5.0,5.0,3.0,3.78
Hichem,Khemiri,3IA,4.66,2.94,1.07,0.62,2.32
Samira,Ben Salah,5SIM3,4.61,1.39,1.14,0.48,1.9
Iheb,Lahmar,4TWIN2,5.0,2.49,1.59,0.0,2.27
Bilel,Miled,3IA,1.36,5.0,5.0,2.85,3.55
Siwar,Ben Ali,5INFINI5,2.06,2.91,2.61,4.52,3.02
Hiba,Rekik,5TWIN2,5.0,2.64,3.94,5.0,4.14
Wassim,Belkhir,5DS5,5.0,3.46,3.62,3.51,3.9
Lobna,Zayani,5INFINI5,4.58,2.98,3.39,4.34,3.82
Amine,Ben Amor,2P1,4.75,2.8,3.31,4.1,3.74
Mohamed,Toumi,5BI2,2.8,5.0,3.84,4.75,4.1
Anis,Nasri,4IOSYS1,1.5,2.89,2.11,3.89,2.6
Wafa,Mabrouk,4BI2,3.04,1.42,1.67,3.95,2.52
Ines,Saidi,2A40,4.87,2.44,1.13,0.72,2.29
Eya,Gharbi,5SE2,3.14,4.61,3.8,3.46,3.75
Sami,Sassi,4SAE2,0.58,2.18,2.89,5.0,2.66
Wided,Khemiri,5ARCTIC5,5.0,0.39,2.02,0.45,1.97
Rania,Cherif,5INFINI5,2.75,5.0,2.57,4.58,3.73
Skander,Chaabane,5SAE2,5.0,1.98,2.09,0.27,2.33
Chaima,Chouchene,4DS5,3.24,3.79,3.12,3.57,3.43
Karim,Karoui,5GAMIX1,5.0,1.15,1.5,0.63,2.07
Walid,Rekik,4GAMIX1,2.94,3.75,3.17,4.08,3.49
Marwen,Trabelsi,4INFINI5,5.0,1.58,2.74,1.68,2.75
Amina,Miled,4GAMIX1,2.33,3.73,5.0,4.27,3.83
Karim,Trabelsi,4SE2,4.71,1.41,2.77,1.24,2.53
Adel,Gharbi,4SAE2,3.47,5.0,3.59,5.0,4.26
Wided,Gharbi,4GAMIX1,3.59,3.72,4.95,5.0,4.32
Tarek,Chebbi,3A22,3.2,4.99,4.52,4.75,4.36
Sarra,Makni,4ARCTIC5,2.35,4.68,5.0,2.69,3.68
Fatma,Mansour,5INFINI5,5.0,1.96,1.44,2.39,2.7
Bechir,Abidi,3B10,1.18,4.08,1.87,4.62,2.94
Chaima,Zayani,5SIM3,3.53,5.0,4.42,3.21,4.04
Skander,Sassi,3IA,2.22,5.0,5.0,3.51,3.93
Mariem,Saidi,4SIM3,5.0,2.27,1.71,1.38,2.59
Nadia,Saidi,5INFINI5,0.55,3.18,1.98,4.43,2.54
Oumaima,Gharbi,3IA,5.0,0.24,2.97,1.84,2.51
Hamza,Ben Salah,3A22,2.4,1.88,1.69,5.0,2.74
Sarra,Fourati,5BI2,4.43,3.4,3.5,3.3,3.66
Wafa,Kanzari,5SLEAM2,1.88,5.0,5.0,2.36,3.56
Iheb,Baccouche,4DS5,2.22,4.77,5.0,3.49,3.87
Mariem,Ghanouchi,3B10,4.68,1.41,2.23,0.71,2.26
Aymen,Khlifi,3IA,4.71,1.64,2.88,1.79,2.76
Aymen,Ammar,5SLEAM2,1.96,2.29,2.41,4.29,2.73
Lobna,Ferjani,2A40,4.11,1.11,2.06,2.46,2.43
Salma,Chaabane,5SIM3,4.88,2.82,3.29,4.4,3.85
Hend,Mejri,5INFINI5,3.5,4.04,3.05,3.62,3.55
Ines,Nasri,4SIM3,0.68,2.1,1.96,5.0,2.43
Ghassen,Jebali,2A40,3.1,5.0,5.0,3.35,4.11
Nabil,Driss,3A22,4.79,2.1,3.09,0.89,2.72
Wafa,Karoui,4SLEAM2,4.88,2.6,1.39,1.21,2.52
Olfa,Driss,5INFINI5,4.24,1.01,2.33,1.25,2.21
Salma,Maaloul,1A20,4.76,3.24,2.97,5.0,3.99
Asma,Kanzari,4IOSYS1,2.58,4.17,5.0,2.29,3.51
Fethi,Ben Amor,4GAMIX1,5.0,1.69,1.34,1.08,2.28
Fatma,Ben Salah,1A20,2.65,2.19,2.23,5.0,3.02
Hela,Jebali,4INFINI5,3.52,3.58,5.0,4.19,4.07
Bechir,Turki,4GAMIX1,4.61,2.12,2.65,1.7,2.77
Mehdi,Haddad,4IOSYS1,5.0,1.34,2.37,1.51,2.56
Ghada,Ben Ali,5IOSYS1,2.8,4.19,4.73,4.44,4.04
Sami,Ferjani,4DS5,2.24,5.0,3.72,4.78,3.93
Oumaima,Chebbi,5SE2,4.69,3.68,4.25,4.12,4.19
Hiba,Fourati,4IOSYS1,4.08,3.44,4.68,4.27,4.12
Wided,Lahmar,4ARCTIC5,4.24,1.81,1.58,0.82,2.11
Salma,Makni,5NIDS3,5.0,0.93,1.31,2.13,2.34
Oumaima,Toumi,4NIDS3,0.97,2.15,2.58,4.44,2.54
Salma,Ferjani,5TWIN2,1.46,5.0,5.0,1.67,3.28
Hatem,Ben Amor,5GAMIX1,2.3,3.25,1.83,5.0,3.1
Tarek,Ben Amor,5GAMIX1,3.55,5.0,4.1,2.69,3.83
Hatem,Khemiri,5BI2,1.82,4.52,4.6,3.58,3.63
Rania,Rekik,5SAE2,4.97,0.97,1.42,0.93,2.07
Nadia,Ayari,4SIM3,5.0,1.56,1.58,0.21,2.09
Rania,Slimani,5ARCTIC5,4.89,1.02,1.99,1.08,2.24
Sonia,Guettari,3IA,4.74,2.32,2.76,0.29,2.53
Siwar,Gharbi,5NIDS3,2.37,3.57,2.69,4.65,3.32
Ahmed,Khlifi,4NIDS3,5.0,1.42,2.14,1.34,2.48
Leila,Abidi,2A40,5.0,0.85,1.76,0.02,1.91
Hend,Makni,5SAE2,3.05,3.29,5.0,5.0,4.08
Amine,Sassi,4IOSYS1,1.53,3.54,1.98,4.58,2.91
Oussama,Maaloul,2P1,2.81,4.06,4.63,4.6,4.03
Eya,Chaabane,1A20,5.0,2.32,2.1,1.75,2.79
Ghassen,Ghanouchi,4INFINI5,5.0,2.66,4.16,4.02,3.96
Amina,Karoui,4SIM3,5.0,2.96,2.38,3.93,3.57
Manel,Fourati,4SLEAM2,2.39,5.0,5.0,3.14,3.88
Nour,Jebali,5GAMIX1,5.0,3.76,2.92,2.89,3.65
Lotfi,Chebbi,5SE2,5.0,0.49,2.26,0.13,1.97
Cyrine,Jebali,4TWIN2,4.43,3.35,4.88,3.78,4.11
Lobna,Gharbi,5SE2,5.0,2.42,3.48,5.0,3.98
Lina,Chebbi,5TWIN2,4.97,2.27,3.07,3.28,3.39
Mariem,Nasri,4GAMIX1,2.21,4.21,5.0,5.0,4.1
Sami,Trabelsi,5IOSYS1,5.0,1.72,1.51,1.5,2.43
Rim,Driss,5SIM3,2.66,4.11,5.0,3.2,3.74
Ahmed,Belkhir,5ARCTIC5,3.58,3.22,4.55,4.92,4.07
Nabil,Zayani,5GAMIX1,0.92,3.77,0.08,4.24,2.25
Skander,Slimani,5SLEAM2,2.61,3.57,4.46,4.38,3.76
Salma,Fourati,4NIDS3,1.57,5.0,4.96,3.0,3.63
Lobna,Driss,5NIDS3,1.72,3.06,1.95,3.17,2.47
Mourad,Haddad,3IA,5.0,4.29,4.28,4.12,4.42
Amel,Rekik,5SLEAM2,4.78,2.38,2.06,0.26,2.37
Samira,Driss,1A20,2.8,3.88,4.67,3.39,3.69
Hatem,Chouchene,5BI2,5.0,2.89,3.39,3.43,3.68
Leila,Maaloul,4IOSYS1,3.71,4.21,5.0,5.0,4.48
Hiba,Guettari,5ARCTIC5,4.32,1.61,3.75,4.15,3.46
Aymen,Maaloul,5IOSYS1,4.85,3.58,4.12,3.63,4.05
Dorra,Haddad,3IA,3.69,3.63,4.81,4.45,4.14
Youssef,Belkhir,2A40,4.94,0.99,1.69,0.19,1.95
Iheb,Mejri,4IOSYS1,4.23,4.57,4.59,4.13,4.38
Karim,Ben Amor,4SE2,3.04,4.56,5.0,4.04,4.16
Fethi,Ben Ali,5SAE2,4.34,4.68,3.4,5.0,4.35
Nizar,Zouari,5GAMIX1,2.57,2.24,1.56,4.68,2.76
Dorra,Kanzari,2A40,3.84,2.17,5.0,3.76,3.69
Sofiene,Zouari,5TWIN2,2.18,2.05,1.55,4.9,2.67
Mouna,Rekik,4BI2,2.18,2.64,3.99,4.32,3.29
Yasmine,Guettari,5INFINI5,3.47,1.25,3.05,5.0,3.19
Sabrine,Zouari,4BI2,2.48,1.68,1.05,5.0,2.55
Foued,Ben Salah,3B10,2.09,4.33,1.31,5.0,3.18
Olfa,Khemiri,3IA,3.25,0.0,2.73,5.0,2.75
Hatem,Ben Ali,5SAE2,2.05,5.0,5.0,2.64,3.67
Yasmine,Chebbi,4DS5,1.33,2.97,2.16,5.0,2.86
Hiba,Turki,4IOSYS1,3.35,4.7,5.0,3.68,4.18
Bechir,Mabrouk,2A40,2.26,4.11,5.0,4.26,3.91
Omar,Cherif,4TWIN2,3.69,1.53,2.45,4.61,3.07
Zaineb,Ben Ali,4ARCTIC5,2.11,4.55,3.32,5.0,3.75
Adel,Kanzari,5SE2,5.0,0.18,1.53,0.57,1.82
Nizar,Rekik,4NIDS3,4.73,0.56,2.3,1.84,2.36
Zied,Belkhir,1A20,5.0,1.24,0.99,0.59,1.96
Olfa,Trabelsi,5IOSYS1,4.64,1.05,1.53,0.22,1.86
Leila,Karoui,4IOSYS1,2.34,5.0,4.74,3.26,3.83
Lotfi,Karoui,2A40,2.3,3.83,4.44,5.0,3.89
Meriem,Mejri,5DS5,4.31,2.57,3.03,4.22,3.53
Rim,Ben Ali,5TWIN2,1.8,5.0,4.66,3.6,3.77
Fatma,Chaabane,4DS5,2.47,3.91,5.0,3.44,3.7
Ali,Rekik,5NIDS3,3.78,0.51,0.23,0.31,1.21
Leila,Ben Amor,4BI2,4.33,3.71,4.22,5.0,4.32
Emna,Saidi,4SAE2,4.11,3.58,3.41,3.39,3.63
Hela,Ben Amor,4SE2,1.91,5.0,5.0,2.82,3.68
Lobna,Hamdi,2P1,3.27,4.68,4.08,5.0,4.26
Amine,Karoui,5ARCTIC5,5.0,3.58,4.66,4.72,4.49
Zaineb,Slimani,5ARCTIC5,3.76,2.63,3.72,3.84,3.49
Zaineb,Lahmar,5IOSYS1,1.22,3.6,2.35,5.0,3.04
Ahmed,Kanzari,4DS5,3.67,1.56,4.22,5.0,3.61
Bilel,Belkhir,5SIM3,4.58,0.79,1.98,0.61,1.99
Sonia,Ben Ali,5NIDS3,5.0,2.96,2.57,4.58,3.78
Wassim,Mansour,3IA,1.99,3.31,2.23,4.83,3.09
Sonia,Makni,5SLEAM2,3.43,1.89,2.1,0.0,1.86
Hedi,Ammar,4TWIN2,4.05,1.46,3.3,0.96,2.44
Ahmed,Mejri,4SIM3,4.41,3.52,3.99,5.0,4.23
Amine,Ferjani,4GAMIX1,3.02,4.43,3.7,4.84,3.99
Wassim,Slimani,4IOSYS1,0.91,3.17,2.18,5.0,2.81
Zied,Zouari,5TWIN2,4.09,3.02,3.57,3.72,3.6
Manel,Haddad,2A40,2.58,5.0,5.0,2.15,3.68
Hela,Belkhir,3B10,3.57,4.7,5.0,4.89,4.54
Hela,Lahmar,1A20,4.22,0.6,0.71,0.6,1.53
Nabil,Kanzari,5SE2,3.32,4.67,5.0,2.41,3.85
Sabrine,Cherif,5INFINI5,3.07,3.75,4.21,4.76,3.95
Emna,Cherif,5ARCTIC5,4.56,2.45,3.08,3.9,3.5
Rania,Ben Amor,5GAMIX1,2.64,4.68,3.74,4.08,3.78
Ali,Fourati,1A20,4.57,2.83,4.22,4.53,4.04
Bilel,Maaloul,4TWIN2,2.02,1.67,1.28,4.15,2.28
Olfa,Ghanouchi,4INFINI5,2.71,4.32,5.0,3.77,3.95
Sabrine,Ben Ali,4INFINI5,5.0,0.92,2.18,2.3,2.6
Zaineb,Rekik,5BI2,4.89,4.15,3.7,5.0,4.43
Siwar,Makni,4SE2,4.91,2.78,2.44,0.42,2.64
Ali,Khemiri,5IOSYS1,2.08,3.41,2.28,4.02,2.95
Sonia,Karoui,4SE2,0.95,4.87,4.67,3.39,3.47
Ismail,Makni,4SE2,2.38,5.0,5.0,2.36,3.69
Salma,Guettari,4ARCTIC5,4.57,2.75,3.79,3.78,3.72
Hiba,Zouari,5BI2,5.0,3.12,4.53,3.4,4.01
Nizar,Gharbi,4GAMIX1,2.48,2.75,3.36,4.25,3.21
Skander,Jlassi,5SLEAM2,1.54,2.52,1.56,4.34,2.49
Dorra,Ben Amor,5SLEAM2,2.43,4.36,3.59,5.0,3.84
Emna,Fourati,2P1,3.04,4.23,3.1,5.0,3.84
Karim,Kanzari,4BI2,4.7,3.46,3.45,3.77,3.84
Eya,Zouari,4SIM3,2.45,1.97,3.03,3.11,2.64
Tarek,Abidi,4INFINI5,4.61,1.79,1.49,0.69,2.15
Oumaima,Mabrouk,5ARCTIC5,2.39,3.79,4.89,2.77,3.46
Dorra,Driss,1A20,1.86,4.5,3.44,4.11,3.48
Sami,Toumi,5NIDS3,2.82,4.3,3.65,3.71,3.62
Mouna,Slimani,5BI2,5.0,0.59,1.83,1.5,2.23
Ghassen,Haddad,4SE2,4.15,1.83,3.45,0.5,2.48
Wided,Toumi,4GAMIX1,3.6,3.64,4.72,4.62,4.14
Bechir,Driss,4SLEAM2,2.65,1.82,1.82,4.44,2.68
Rania,Mejri,3IA,2.14,1.98,1.74,5.0,2.71
Anis,Bouazizi,3A22,2.21,4.75,4.95,2.46,3.59
Amina,Driss,3B10,3.95,0.68,2.18,0.05,1.72
Ghassen,Mabrouk,1A20,2.83,4.49,4.95,2.44,3.68
Sonia,Fourati,5BI2,2.34,5.0,4.35,3.12,3.7
Rami,Driss,4BI2,3.3,2.37,1.53,0.52,1.93
Ismail,Mejri,1A20,4.4,3.11,2.67,3.57,3.44
Siwar,Karoui,4DS5,2.36,1.77,1.36,4.91,2.6
Haythem,Mejri,5SAE2,5.0,2.0,2.23,1.51,2.68
Rym,Guettari,2P1,2.27,3.0,3.3,5.0,3.39
Rania,Ben Ali,4TWIN2,2.67,4.34,4.39,5.0,4.1
Eya,Ammar,5SIM3,3.26,4.95,5.0,2.83,4.01
Nadia,Jaziri,4SE2,1.53,4.48,4.27,4.44,3.68
Rim,Fourati,5TWIN2,2.82,3.54,3.91,4.31,3.64
Fethi,Jebali,5INFINI5,4.83,3.74,4.07,4.81,4.36
Mariem,Driss,5INFINI5,2.28,2.92,1.47,5.0,2.92
