first_name,last_name,class,hard_skills,soft_skills,teamwork,creativity,total_score
Wassim,Haddad,4NIDS3,1.45,2.53,1.61,4.7,2.57
Siwar,Saidi,5ARCTIC5,2.78,4.56,5.0,2.13,3.62
Chokri,Chouchene,4SIM3,3.25,2.27,3.02,5.0,3.38
Olfa,Ben Ali,5SIM3,2.32,4.66,4.44,5.0,4.1
Bechir,Lahmar,3IA,5.0,2.99,1.71,4.53,3.56
Hamza,Zayani,4NIDS3,3.09,4.81,4.42,2.73,3.76
Foued,Chaabane,2P1,2.93,3.62,4.73,5.0,4.07
Mourad,Miled,3B10,3.31,3.76,5.0,4.24,4.08
Ghada,Maaloul,3B10,2.97,3.77,3.22,4.69,3.66
Asma,Rekik,4SLEAM2,4.36,1.78,2.41,4.7,3.31
Hela,Cherif,5GAMIX1,1.03,1.95,2.3,5.0,2.57
Samira,Miled,2P1,2.26,4.28,1.53,4.24,3.08
Hamza,Jebali,5IOSYS1,2.25,5.0,4.58,3.64,3.87
Sami,Khemiri,4SAE2,4.3,3.56,4.57,5.0,4.36
Sonia,Abidi,5NIDS3,5.0,2.87,1.32,1.68,2.72
Siwar,Jebali,5ARCTIC5,3.98,2.16,3.36,4.17,3.42
Mourad,Mansour,3A22,3.44,3.68,3.7,4.4,3.81
Oumaima,Driss,4SIM3,5.0,3.8,1.74,3.75,3.57
Hamza,Mansour,3B10,3.47,4.82,3.68,3.99,3.99
Anis,Ayari,4ARCTIC5,5.0,2.83,2.91,4.58,3.83
Ghada,Kanzari,4GAMIX1,4.43,2.93,2.74,4.64,3.69
Zaineb,Slimani,4GAMIX1,3.71,5.0,5.0,2.03,3.94
Karim,Mansour,5SE2,5.0,1.63,1.96,2.31,2.73
Sarra,Khlifi,5TWIN2,2.29,4.58,5.0,2.72,3.65
Sabrine,Gharbi,4SIM3,2.34,5.0,5.0,3.44,3.94
Amina,Karoui,5DS5,5.0,1.05,2.53,1.65,2.56
Haythem,Driss,4NIDS3,5.0,2.65,2.57,1.18,2.85
Iheb,Nasri,4BI2,2.71,4.72,4.11,3.13,3.67
Nizar,Makni,5DS5,4.44,0.6,1.73,0.0,1.69
Oumaima,Jlassi,4GAMIX1,4.74,3.48,4.05,3.97,4.06
Omar,Bouazizi,4GAMIX1,2.59,4.86,5.0,3.41,3.96
Olfa,Jlassi,5BI2,3.64,5.0,3.6,4.36,4.15
Zaineb,Miled,4SIM3,1.16,2.36,2.17,4.63,2.58
Tarek,Maaloul,5SE2,1.76,1.4,2.61,5.0,2.69
Ines,Karoui,5ARCTIC5,5.0,3.75,4.2,3.95,4.23
Bilel,Guettari,4SIM3,3.06,4.48,5.0,3.54,4.02
Khadija,Karoui,4GAMIX1,3.54,0.83,0.85,0.96,1.55
Leila,Kanzari,5TWIN2,3.91,2.95,3.63,4.34,3.71
Sarra,Toumi,3B10,2.56,1.67,2.78,4.94,2.99
Cyrine,Toumi,4IOSYS1,5.0,2.0,2.79,5.0,3.7
Hiba,Miled,4SLEAM2,3.28,4.13,4.47,5.0,4.22
Bechir,Haddad,5SAE2,5.0,1.79,2.45,1.4,2.66
Dorra,Guettari,5TWIN2,3.41,3.0,1.0,4.46,2.97
Meriem,Nasri,5NIDS3,2.47,5.0,4.22,2.85,3.63
Skander,Jlassi,4NIDS3,5.0,2.45,2.12,1.0,2.64
Eya,Cherif,5IOSYS1,5.0,1.45,1.59,2.03,2.52
Omar,Rekik,1A20,3.53,3.62,5.0,5.0,4.29
Sofiene,Lahmar,3IA,3.41,3.93,2.62,5.0,3.74
Ahmed,Ben Salah,4IOSYS1,5.0,1.11,2.3,0.99,2.35
Tarek,Driss,2P1,1.71,4.02,2.49,3.19,2.85
Olfa,Guettari,1A20,4.82,3.65,3.74,4.67,4.22
Hela,Ben Amor,5DS5,4.07,0.85,0.56,0.0,1.37
Nizar,Miled,5BI2,5.0,3.41,4.05,5.0,4.37
Sarra,Saidi,4TWIN2,5.0,2.04,1.18,1.43,2.41
Aymen,Khemiri,2P1,3.38,3.09,2.83,0.23,2.38
Lina,Haddad,4GAMIX1,2.44,1.63,3.33,4.34,2.93
Ali,Mabrouk,5DS5,1.54,2.66,2.34,5.0,2.88
Nour,Toumi,5SLEAM2,4.18,3.33,4.08,3.77,3.84
Asma,Saidi,5INFINI5,5.0,1.47,2.27,1.69,2.61
Karim,Ghanouchi,4SLEAM2,2.57,4.55,0.72,4.33,3.04
Sami,Ammar,4SIM3,5.0,1.86,2.13,0.16,2.29
Nizar,Zouari,4SE2,3.94,2.66,0.98,1.06,2.16
Sabrine,Saidi,4TWIN2,0.18,2.15,3.1,5.0,2.61
Khadija,Jlassi,5BI2,1.74,4.34,4.87,2.34,3.32
Ismail,Driss,2P1,3.36,5.0,3.18,4.28,3.95
Hamza,Chaabane,4INFINI5,3.88,4.11,4.94,5.0,4.48
Bilel,Khlifi,4TWIN2,5.0,2.69,2.47,5.0,3.79
Haythem,Nasri,5SIM3,5.0,2.12,3.55,3.64,3.58
Walid,Toumi,4INFINI5,3.22,3.47,3.4,4.27,3.59
Emna,Saidi,5SIM3,4.9,1.69,3.53,0.18,2.58
Mourad,Ben Ali,5SIM3,2.51,4.46,3.55,3.91,3.61
Omar,Zouari,4IOSYS1,1.64,2.55,1.98,5.0,2.79
Chokri,Slimani,5TWIN2,1.29,5.0,5.0,2.53,3.46
Oumaima,Khemiri,4SIM3,2.34,4.95,5.0,3.9,4.05
Dorra,Cherif,4NIDS3,4.83,2.43,1.39,1.52,2.54
Ismail,Lahmar,4SAE2,4.41,2.62,1.64,1.91,2.65
Anis,Cherif,4GAMIX1,5.0,0.57,1.71,1.18,2.11
Bechir,Driss,4SAE2,5.0,2.27,1.44,1.19,2.48
Hiba,Karoui,4ARCTIC5,2.38,1.92,2.6,4.19,2.77
Olfa,Ben Amor,5NIDS3,3.01,5.0,4.22,2.75,3.75
Fethi,Chaabane,5IOSYS1,2.4,4.02,4.24,4.42,3.77
Nour,Rekik,4SAE2,4.32,2.86,3.69,4.85,3.93
Lotfi,Baccouche,4ARCTIC5,3.05,4.34,3.26,5.0,3.91
Lobna,Cherif,4INFINI5,4.9,1.06,1.91,0.32,2.05
Amina,Nasri,4NIDS3,4.92,1.78,2.62,1.78,2.77
Eya,Jebali,4SE2,3.35,4.72,3.72,4.86,4.16
Hichem,Bouazizi,5ARCTIC5,1.92,3.97,4.93,2.64,3.36
Leila,Ferjani,3B10,4.22,3.36,3.38,4.19,3.79
Lina,Ayari,1A20,3.84,1.21,2.25,4.68,3.0
Meriem,Ben Amor,3A22,2.42,2.9,1.53,2.91,2.44
Amine,Saidi,5SLEAM2,4.82,2.24,1.2,2.55,2.7
Walid,Khlifi,2A40,3.75,2.08,2.18,1.79,2.45
Fares,Chaabane,4DS5,4.29,3.04,3.09,3.57,3.5
Nizar,Zayani,5BI2,1.21,2.38,2.67,4.32,2.65
Khadija,Ghanouchi,3B10,3.0,4.64,3.65,5.0,4.07
Hend,Cherif,4BI2,2.91,4.12,3.74,4.19,3.74
Fethi,Hamdi,4SE2,1.56,2.25,2.95,5.0,2.94
Rami,Lahmar,5NIDS3,3.27,3.38,5.0,4.5,4.04
Adel,Rekik,4ARCTIC5,2.25,3.42,3.11,4.29,3.27
Sonia,Ammar,4SLEAM2,4.03,2.59,2.54,5.0,3.54
Cyrine,Abidi,5SAE2,2.24,4.26,5.0,3.7,3.8
Ghassen,Guettari,5GAMIX1,1.69,4.21,5.0,4.2,3.78
Hiba,Jlassi,4SIM3,2.06,3.72,5.0,3.4,3.55
Bilel,Chouchene,5SAE2,2.28,5.0,5.0,2.73,3.75
Dorra,Ben Salah,5IOSYS1,4.57,3.78,4.19,3.51,4.01
Ali,Jaziri,4BI2,3.08,5.0,4.44,1.98,3.62
Hamza,Fourati,4SIM3,4.51,3.68,2.56,3.9,3.66
Lina,Karoui,4SIM3,1.45,2.91,5.0,4.31,3.42
Meriem,Abidi,5DS5,5.0,2.22,0.82,2.29,2.58
Mehdi,Jebali,4DS5,1.96,5.0,5.0,2.44,3.6
Mourad,Rekik,5TWIN2,1.23,4.47,4.26,2.66,3.16
Mariem,Cherif,4SE2,4.64,2.53,4.55,4.45,4.04
Cyrine,Jlassi,3B10,2.6,5.0,4.43,4.71,4.18
Lina,Ammar,4DS5,2.99,4.63,4.27,4.46,4.09
Skander,Ben Amor,4IOSYS1,1.11,1.69,1.87,4.65,2.33
Zaineb,Khlifi,5ARCTIC5,2.3,3.89,4.92,4.2,3.82
Dorra,Kanzari,4SAE2,4.9,3.14,4.61,3.55,4.05
Oussama,Kanzari,4SIM3,5.0,2.78,3.95,4.45,4.04
Farah,Zouari,4ARCTIC5,3.49,2.59,4.38,4.41,3.72
Sami,Kanzari,4SLEAM2,2.69,3.67,3.79,4.35,3.62
Bechir,Sassi,4BI2,4.66,2.95,3.73,3.88,3.8
Fatma,Ayari,4BI2,1.4,5.0,4.12,3.57,3.52
Hela,Miled,5SE2,4.55,2.9,0.76,1.58,2.45
Wafa,Chebbi,4IOSYS1,2.35,2.1,2.12,5.0,2.89
Khadija,Makni,5GAMIX1,5.0,3.29,3.4,3.55,3.81
Chokri,Toumi,4SLEAM2,4.0,0.93,1.46,0.02,1.6
Iheb,Kanzari,5SE2,4.91,2.11,1.25,1.69,2.49
Zied,Mansour,4DS5,4.8,0.2,2.61,0.0,1.9
Mouna,Mejri,5SAE2,4.87,1.35,2.86,0.51,2.4
Sami,Rekik,1A20,4.48,2.69,3.9,3.6,3.67
Tarek,Toumi,5SAE2,4.81,0.57,1.24,1.13,1.94
Leila,Nasri,4SLEAM2,5.0,1.84,1.6,0.36,2.2
Salma,Rekik,4DS5,3.85,0.46,2.29,0.61,1.8
Sabrine,Cherif,4BI2,5.0,0.0,1.64,0.6,1.81
Leila,Ben Salah,4SLEAM2,3.82,2.21,1.69,5.0,3.18
Nizar,Cherif,4BI2,3.76,4.99,5.0,4.43,4.55
Hatem,Lahmar,4DS5,2.41,4.04,3.64,3.74,3.46
Chaima,Makni,3A22,2.81,4.85,3.9,2.8,3.59
Hamza,Saidi,5SE2,4.31,0.06,2.36,0.61,1.84
Khadija,Slimani,4SLEAM2,5.0,2.03,1.91,1.43,2.59
Nabil,Ferjani,4NIDS3,2.54,4.03,3.6,4.57,3.69
Hamza,Jlassi,5SLEAM2,3.92,1.7,3.41,4.26,3.32
Mourad,Maaloul,5ARCTIC5,4.07,2.04,3.02,4.03,3.29
Sonia,Mansour,5BI2,5.0,1.33,1.75,0.88,2.24
Omar,Driss,5IOSYS1,4.64,2.36,3.12,4.4,3.63
Hatem,Rekik,4SIM3,5.0,1.14,1.37,0.68,2.05
Marwen,Zouari,4ARCTIC5,5.0,3.64,4.69,4.42,4.44
Ali,Toumi,3B10,3.65,4.13,2.73,4.42,3.73
Nadia,Ghanouchi,4SE2,3.89,3.72,3.78,5.0,4.1
Nour,Hamdi,4TWIN2,2.84,4.47,4.7,3.09,3.78
Nabil,Driss,4GAMIX1,3.61,4.09,3.26,3.86,3.7
Aymen,Saidi,5TWIN2,1.24,2.79,3.15,4.4,2.89
Hedi,Ghanouchi,4BI2,4.61,3.03,3.1,4.9,3.91
Mourad,Jebali,4DS5,2.66,1.41,1.22,5.0,2.58
Zied,Ben Amor,5SIM3,2.8,2.63,1.75,4.28,2.86
Khadija,Ben Ali,2A40,5.0,1.39,1.68,0.63,2.17
Youssef,Miled,3IA,2.63,3.97,3.89,4.92,3.85
Ines,Zayani,5GAMIX1,5.0,2.39,3.69,1.31,3.1
Rim,Zayani,4ARCTIC5,5.0,2.25,3.37,3.68,3.58
Aymen,Driss,5INFINI5,4.51,2.82,2.7,4.77,3.7
Wassim,Ghanouchi,4GAMIX1,3.05,2.75,1.82,4.75,3.09
Lobna,Khlifi,4GAMIX1,3.18,4.9,3.67,3.7,3.86
Ismail,Rekik,4SLEAM2,4.16,2.34,1.74,1.27,2.38
Sonia,Khlifi,3IA,4.68,4.74,3.2,4.24,4.21
Mourad,Driss,4SIM3,2.52,4.97,4.84,3.83,4.04
Sofiene,Saidi,5SAE2,4.37,3.12,3.5,4.0,3.75
Tarek,Ayari,5SE2,1.9,4.55,5.0,3.02,3.62
Foued,Ghanouchi,4GAMIX1,2.42,3.19,3.75,5.0,3.59
Ahmed,Khemiri,5SAE2,2.89,4.39,3.21,4.47,3.74
Nour,Miled,4INFINI5,1.0,3.9,2.09,4.99,2.99
Oussama,Zayani,5TWIN2,4.86,0.9,1.59,0.0,1.84
Iheb,Miled,5ARCTIC5,1.53,2.31,2.74,5.0,2.9
Zaineb,Guettari,1A20,1.58,3.25,3.2,4.69,3.18
Hiba,Maaloul,5ARCTIC5,2.02,3.17,4.02,4.28,3.37
Hend,Miled,3B10,2.78,2.34,1.59,5.0,2.93
Youssef,Gharbi,5BI2,1.29,3.98,2.46,5.0,3.18
Youssef,Slimani,4DS5,3.68,2.14,2.18,5.0,3.25
Chokri,Fourati,3IA,2.34,4.57,2.06,5.0,3.49
Marwen,Makni,4SE2,5.0,0.25,1.48,1.63,2.09
Ismail,Jlassi,5SIM3,4.9,3.23,2.99,4.05,3.79
Hatem,Chouchene,4INFINI5,1.76,5.0,5.0,2.34,3.52
Fares,Baccouche,5SAE2,3.54,3.82,3.67,5.0,4.01
Bechir,Khemiri,5TWIN2,2.57,5.0,4.61,2.7,3.72
Adel,Ben Ali,5SE2,4.62,3.3,3.3,4.32,3.89
Ghada,Belkhir,3B10,4.19,0.12,2.7,0.65,1.91
Sonia,Ayari,3A22,4.17,3.1,2.97,4.0,3.56
Fethi,Jebali,3B10,2.36,3.04,3.54,4.8,3.44
Marwen,Ben Ali,5GAMIX1,3.82,4.73,3.89,3.84,4.07
Fethi,Fourati,5SE2,1.42,3.93,4.73,4.66,3.69
Ahmed,Kanzari,4SAE2,2.77,4.56,3.74,2.49,3.39
Foued,Slimani,2P1,1.37,2.76,2.21,5.0,2.84
Emna,Mansour,4BI2,3.77,4.39,4.93,5.0,4.52
Nour,Sassi,4GAMIX1,5.0,2.5,3.08,4.28,3.72
Sofiene,Hamdi,4SLEAM2,4.13,4.09,3.89,4.83,4.23
Mouna,Abidi,2P1,3.92,3.44,4.2,4.5,4.02
Omar,Jaziri,4DS5,4.99,1.78,1.83,1.61,2.55
Oussama,Chaabane,5GAMIX1,5.0,1.3,1.85,0.17,2.08
Iheb,Chouchene,5TWIN2,2.33,4.6,4.82,3.66,3.85
Lina,Khemiri,5DS5,3.57,5.0,4.47,2.4,3.86
Oussama,Gharbi,4BI2,5.0,2.59,3.36,4.3,3.81
Mourad,Gharbi,5SLEAM2,5.0,3.42,2.85,4.21,3.87
Wassim,Jlassi,5SE2,2.71,5.0,4.97,2.64,3.83
Mohamed,Slimani,2P1,4.48,2.73,3.15,5.0,3.84
Sofiene,Jebali,4BI2,2.77,3.76,4.26,4.83,3.9
Bilel,Slimani,4BI2,4.24,2.43,1.73,1.97,2.59
Khadija,Chouchene,4SLEAM2,4.27,0.98,1.75,1.77,2.19
Lobna,Bouazizi,4IOSYS1,5.0,1.03,3.11,1.4,2.63
Ghassen,Kanzari,5ARCTIC5,1.83,5.0,5.0,3.62,3.86
Lotfi,Jlassi,4TWIN2,2.65,4.33,5.0,3.35,3.83
Ghada,Cherif,5SLEAM2,5.0,1.43,1.26,1.98,2.42
Sarra,Mansour,3IA,1.96,2.62,1.05,3.28,2.23
Wafa,Jebali,5BI2,3.05,4.62,4.97,4.61,4.31
Meriem,Zouari,5IOSYS1,0.95,1.49,2.27,4.19,2.22
Bechir,Mabrouk,2P1,2.37,4.67,4.26,3.45,3.69
Ismail,Makni,1A20,5.0,3.14,3.35,4.41,3.97
Sonia,Saidi,2P1,3.16,5.0,3.18,3.99,3.83
Sarra,Gharbi,5IOSYS1,3.55,4.12,3.62,5.0,4.07
Lotfi,Toumi,5IOSYS1,1.45,3.19,2.07,5.0,2.93
Fethi,Sassi,5NIDS3,4.49,1.1,2.2,0.44,2.06
Farah,Nasri,2P1,1.77,3.85,4.59,5.0,3.8
Fares,Zouari,4GAMIX1,4.07,2.9,3.26,4.85,3.77
Chaima,Belkhir,3B10,3.84,1.89,2.77,2.66,2.79
Bechir,Nasri,4IOSYS1,2.55,4.32,5.0,4.92,4.2
Fares,Ferjani,1A20,1.72,1.93,2.42,4.93,2.75
Rym,Slimani,5IOSYS1,4.96,2.57,3.53,1.04,3.03
Chaima,Hamdi,5INFINI5,2.61,4.84,4.21,3.7,3.84
Hela,Gharbi,5IOSYS1,1.74,1.17,2.61,5.0,2.63
Lina,Mejri,4SE2,2.42,4.97,3.25,4.49,3.78
Wided,Mabrouk,4SE2,2.05,5.0,4.81,2.7,3.64
Amina,Mejri,2P1,2.26,4.04,4.38,4.64,3.83
Nadia,Lahmar,5TWIN2,5.0,3.87,3.53,2.95,3.84
Aymen,Ferjani,1A20,1.64,3.1,3.48,5.0,3.3
Anis,Mansour,4TWIN2,2.84,5.0,4.66,1.78,3.57
Oussama,Chouchene,5BI2,2.97,4.54,4.44,5.0,4.24
Mariem,Fourati,4BI2,2.38,2.88,1.58,5.0,2.96
Fares,Karoui,4IOSYS1,2.14,3.95,2.88,3.8,3.19
Chokri,Guettari,5GAMIX1,4.85,2.46,3.02,3.14,3.37
Ghassen,Nasri,3B10,3.84,0.5,3.34,1.41,2.27
Rania,Turki,2P1,5.0,0.64,1.03,0.16,1.71
Lotfi,Jaziri,3IA,2.59,5.0,4.77,1.93,3.57
Nabil,Miled,5INFINI5,4.99,2.41,1.47,1.42,2.57
Samira,Mabrouk,4IOSYS1,2.41,3.48,3.7,3.9,3.37
Nabil,Mejri,5SE2,2.36,3.35,3.89,5.0,3.65
Ghassen,Rekik,4ARCTIC5,0.42,1.04,0.8,5.0,1.82
Oussama,Cherif,4GAMIX1,2.73,3.87,4.83,4.88,4.07
Emna,Jlassi,5SAE2,1.96,1.11,2.94,5.0,2.75
Manel,Ben Ali,4NIDS3,5.0,1.27,1.91,0.54,2.18
Asma,Jaziri,3B10,2.58,5.0,4.23,3.55,3.84
Wafa,Toumi,4GAMIX1,2.13,4.27,3.56,3.41,3.34
Salma,Bouazizi,4GAMIX1,2.28,2.98,4.8,5.0,3.76
Lina,Rekik,3IA,1.8,2.43,1.48,4.89,2.65
Yasmine,Makni,5DS5,2.88,5.0,5.0,2.55,3.86
Adel,Belkhir,5ARCTIC5,2.39,2.39,1.53,5.0,2.83
Cyrine,Miled,5SAE2,2.13,2.49,2.12,5.0,2.93
Fares,Hamdi,4GAMIX1,1.88,4.67,4.16,3.36,3.52
Olfa,Haddad,4GAMIX1,5.0,0.01,1.24,1.68,1.98
Manel,Jlassi,4IOSYS1,3.02,3.98,4.49,4.62,4.03
Eya,Mansour,4SIM3,5.0,1.44,0.43,0.18,1.76
Zaineb,Nasri,4ARCTIC5,4.27,1.43,3.74,3.57,3.25
Fethi,Chouchene,5DS5,1.56,4.27,4.99,2.67,3.37
Wided,Kanzari,4IOSYS1,4.78,3.28,3.52,4.28,3.97
Sarra,Bouazizi,5IOSYS1,2.84,5.0,5.0,4.06,4.23
Wassim,Saidi,2A40,3.55,5.0,5.0,3.5,4.26
Ahmed,Cherif,2P1,4.54,2.64,4.44,3.93,3.89
Walid,Nasri,5SLEAM2,5.0,0.81,1.16,1.04,2.0
Dorra,Lahmar,3A22,3.02,5.0,4.96,3.41,4.1
Nadia,Cherif,4SLEAM2,3.44,2.8,4.08,5.0,3.83
Ahmed,Chaabane,4IOSYS1,3.22,5.0,5.0,2.48,3.92
Sonia,Makni,3B10,3.66,4.19,3.89,4.43,4.04
Skander,Lahmar,3IA,3.13,5.0,4.98,2.24,3.84
Nizar,Belkhir,1A20,3.63,4.24,4.73,5.0,4.4
Lobna,Nasri,5IOSYS1,3.46,5.0,4.7,5.0,4.54
Manel,Ammar,3IA,2.49,4.68,4.1,3.58,3.71
Cyrine,Driss,5BI2,1.41,2.48,3.46,5.0,3.09
Hend,Abidi,4INFINI5,2.06,3.54,2.75,5.0,3.34
Mohamed,Gharbi,2A40,3.77,3.45,3.6,4.46,3.82
Rania,Abidi,3A22,4.32,1.77,2.9,0.73,2.43
Ahmed,Ben Ali,5BI2,4.64,4.09,3.0,4.68,4.1
Skander,Ben Salah,5INFINI5,4.81,2.71,3.66,3.47,3.66
Lobna,Baccouche,5SAE2,3.96,1.5,1.99,0.4,1.96
Fethi,Zouari,4ARCTIC5,1.57,3.14,2.22,5.0,2.98
Ahmed,Ferjani,5TWIN2,5.0,2.53,2.62,4.23,3.59
Ahmed,Mansour,4IOSYS1,5.0,1.4,2.69,0.47,2.39
Emna,Hamdi,4TWIN2,1.88,3.74,4.13,4.27,3.5
Walid,Zouari,5DS5,2.93,2.45,2.14,5.0,3.13
Yasmine,Fourati,4BI2,3.37,4.35,3.84,4.77,4.08
Chokri,Lahmar,4GAMIX1,3.5,4.41,1.63,4.73,3.57
Karim,Hamdi,4BI2,1.23,2.1,1.51,5.0,2.46
Eya,Baccouche,5IOSYS1,4.07,2.03,1.95,4.68,3.18
Manel,Lahmar,4ARCTIC5,2.11,3.66,3.95,4.69,3.6
Adel,Bouazizi,5BI2,2.05,4.25,1.54,5.0,3.21
Rym,Chebbi,5DS5,2.89,4.5,5.0,3.68,4.02
Ghassen,Lahmar,4SLEAM2,2.49,4.3,5.0,3.08,3.72
Oumaima,Turki,4SAE2,2.9,3.38,3.85,3.93,3.52
Lotfi,Abidi,4SIM3,4.35,1.53,0.7,0.05,1.66
Yasmine,Bouazizi,2P1,4.92,3.02,3.12,4.19,3.81
Wassim,Ammar,5ARCTIC5,3.23,4.68,4.18,4.41,4.13
Walid,Karoui,5TWIN2,2.91,4.74,3.56,4.84,4.01
Hedi,Toumi,1A20,2.83,5.0,5.0,3.41,4.06
Rami,Khemiri,4SLEAM2,5.0,2.23,3.12,3.54,3.47
Walid,Maaloul,4DS5,2.01,4.18,4.99,5.0,4.04
Lina,Kanzari,4SLEAM2,2.29,3.38,5.0,2.91,3.4
Oussama,Guettari,4DS5,2.53,3.56,5.0,2.12,3.3
Wafa,Cherif,5SLEAM2,3.18,4.26,4.03,4.22,3.92
Chokri,Ayari,4ARCTIC5,5.0,2.33,2.29,1.14,2.69
Chaima,Chouchene,3IA,2.27,4.48,3.72,4.56,3.76
Zaineb,Trabelsi,5ARCTIC5,2.64,5.0,5.0,3.54,4.04
Fethi,Lahmar,4SAE2,4.12,3.38,4.06,4.09,3.91
Rami,Jlassi,5SIM3,0.66,2.11,3.13,3.58,2.37
Hatem,Gharbi,4SIM3,5.0,3.72,3.43,3.8,3.99
Farah,Jaziri,3A22,4.83,0.83,1.43,1.52,2.15
Hiba,Baccouche,4NIDS3,5.0,1.68,1.33,1.93,2.48
Haythem,Jaziri,4INFINI5,2.44,3.94,3.98,3.93,3.57
Lobna,Jebali,4SIM3,2.76,1.11,2.96,3.09,2.48
Sarra,Chaabane,5TWIN2,2.01,5.0,5.0,2.46,3.62
Marwen,Guettari,5SIM3,2.75,2.32,2.91,5.0,3.24
Wassim,Rekik,4INFINI5,2.16,2.62,2.23,4.42,2.86
Omar,Ben Salah,3A22,5.0,1.2,1.91,1.8,2.48
Hatem,Karoui,5SLEAM2,4.12,3.49,3.14,3.65,3.6
Anis,Mejri,4IOSYS1,3.66,1.77,2.21,0.84,2.12
Omar,Turki,4BI2,3.13,5.0,4.91,2.87,3.98
Nadia,Saidi,4INFINI5,5.0,3.36,4.0,4.82,4.29
Fethi,Ben Salah,4TWIN2,5.0,1.08,2.27,1.0,2.34
Fethi,Slimani,5BI2,2.79,4.01,5.0,3.48,3.82
Mouna,Fourati,5GAMIX1,3.43,3.44,4.16,5.0,4.01
Farah,Jebali,4TWIN2,1.87,5.0,5.0,3.14,3.75
Lina,Trabelsi,4NIDS3,4.12,3.19,3.45,4.42,3.79
Chokri,Baccouche,5ARCTIC5,5.0,1.37,1.69,2.44,2.62
Skander,Driss,5ARCTIC5,4.68,2.96,5.0,4.17,4.2
Nadia,Ben Salah,4INFINI5,4.66,0.54,1.17,1.81,2.05
Nour,Jlassi,2P1,1.63,2.29,2.93,4.25,2.77
Haythem,Gharbi,2P1,2.91,1.17,3.03,5.0,3.03
Amine,Toumi,5BI2,1.92,4.01,3.88,4.56,3.59
Leila,Haddad,5ARCTIC5,3.69,4.22,4.69,4.13,4.19
Bilel,Haddad,4INFINI5,2.06,5.0,4.57,3.82,3.86
Foued,Ammar,4BI2,4.25,5.0,5.0,4.9,4.79
Leila,Karoui,5SLEAM2,2.38,4.63,4.78,3.72,3.87
Foued,Gharbi,4INFINI5,1.96,4.7,4.03,3.58,3.57
Amel,Mejri,5DS5,3.73,3.43,3.45,5.0,3.9
Sabrine,Lahmar,2P1,4.31,5.0,3.14,4.75,4.3
Hichem,Nasri,5IOSYS1,1.52,1.48,2.3,5.0,2.57
Lina,Abidi,5SE2,0.11,1.6,2.07,5.0,2.19
Asma,Khemiri,4DS5,5.0,2.05,3.25,3.8,3.53
Oumaima,Zayani,3IA,2.79,5.0,5.0,1.63,3.6
Marwen,Jaziri,5SE2,5.0,1.44,2.82,0.81,2.52
Anis,Chouchene,1A20,2.54,2.28,1.71,5.0,2.88
Oussama,Ghanouchi,5NIDS3,4.23,2.75,1.64,1.07,2.43
Lobna,Jlassi,5SAE2,3.23,4.66,3.64,4.08,3.9
Rania,Mabrouk,4BI2,3.63,4.84,4.25,4.96,4.42
Karim,Mejri,4SIM3,4.58,2.95,3.39,4.72,3.91
Meriem,Ayari,5INFINI5,4.55,1.89,1.22,0.31,1.99
Hiba,Turki,5ARCTIC5,1.94,3.5,2.94,5.0,3.34
Mouna,Makni,5BI2,4.02,2.43,4.66,5.0,4.03
Anis,Haddad,4SAE2,3.3,2.83,3.99,4.61,3.68
Ali,Makni,1A20,4.35,4.28,3.4,4.88,4.23
Cyrine,Zouari,4SAE2,4.52,3.19,4.33,3.54,3.9
Amel,Zouari,5SIM3,3.64,2.2,0.7,4.5,2.76
Zaineb,Makni,4SLEAM2,4.41,4.42,2.3,3.84,3.74
Lina,Fourati,5SIM3,5.0,2.29,2.9,4.21,3.6
Youssef,Ben Ali,5BI2,5.0,1.97,2.23,0.0,2.3
Skander,Zouari,3IA,2.94,5.0,5.0,2.99,3.98
Amine,Ben Amor,4TWIN2,1.7,5.0,5.0,3.25,3.74
Mariem,Rekik,5SE2,5.0,3.27,1.9,2.31,3.12
Ali,Zouari,5INFINI5,2.98,4.18,4.19,5.0,4.09
Leila,Khlifi,5SE2,3.74,0.01,3.21,0.58,1.88
Marwen,Khemiri,5INFINI5,2.43,5.0,4.89,3.57,3.97
Salma,Ben Ali,4SIM3,2.25,5.0,5.0,3.21,3.86
Foued,Chebbi,4ARCTIC5,5.0,2.77,3.14,5.0,3.98
Tarek,Turki,3A22,2.72,3.46,1.3,5.0,3.12
Aymen,Zayani,5IOSYS1,0.74,3.35,2.72,4.11,2.73
Siwar,Khemiri,4SLEAM2,4.87,2.38,2.5,3.36,3.28
Hiba,Zouari,5GAMIX1,2.32,1.79,3.62,3.97,2.92
Nadia,Kanzari,5INFINI5,3.66,3.35,4.63,3.63,3.82
Chaima,Miled,4IOSYS1,4.78,1.38,2.1,1.48,2.43
Mehdi,Jlassi,5ARCTIC5,2.83,3.9,0.32,4.82,2.97
Zaineb,Jaziri,5SLEAM2,2.73,5.0,5.0,3.39,4.03
Sarra,Abidi,5SLEAM2,5.0,3.52,4.29,3.82,4.16
Wassim,Ayari,1A20,2.23,5.0,4.75,3.79,3.94
Rym,Khemiri,2P1,4.28,2.43,2.03,1.87,2.65
Khalil,Ayari,4SE2,4.65,1.93,1.59,2.64,2.7
Hend,Fourati,4SIM3,3.81,1.44,1.86,0.6,1.93
Nabil,Slimani,4INFINI5,5.0,3.62,4.16,5.0,4.44
