first_name,last_name,gender,age,nationality,hard_skills,soft_skills,teamwork,creativity,class
Foued,Belkhir,Male,22,Tunisian,2.61,4.52,3.68,4.96,5BI59
Omar,Belkhir,Male,22,Tunisian,1.81,0.09,4.51,4.07,5BI59
Wassim,Zayani,Male,25,Tunisian,3.93,2.88,4.82,4.86,5BI59
Sami,Saidi,Male,22,Tunisian,4.59,3.72,1.1,3.97,5BI59
Fares,Ben Ali,Male,20,Tunisian,2.08,2.48,0.17,1.72,5BI59
Mehdi,Gharbi,Male,25,Tunisian,0.81,1.03,2.4,2.45,5BI59
Ismail,Driss,Male,23,Tunisian,0.31,2.64,4.59,0.66,5BI59
Ismail,Nasri,Male,18,Tunisian,2.93,4.7,3.74,3.29,5BI59
Lassana,Coulibaly,Male,18,Malian,2.49,0.32,4.43,2.98,5BI59
Djenabou,Keita,Female,20,Guinean,4.35,3.5,2.69,0.88,5BI59
Nabil,Zouari,Male,23,Tunisian,4.24,1.41,3.71,4.58,5BI59
Bilel,Jebali,Male,24,Tunisian,4.11,1.9,0.12,3.3,5BI59
Marwen,Jebali,Male,23,Tunisian,1.96,2.77,3.82,2.3,5BI59
Sonia,Trabelsi,Female,20,Tunisian,3.06,2.88,4.98,2.93,5BI59
Wafa,Turki,Female,23,Tunisian,3.67,4.21,1.43,3.71,5BI59
Haythem,Ayari,Male,25,Tunisian,3.34,0.15,2.09,0.82,5BI59
Ghada,Jlassi,Female,21,Tunisian,2.18,1.46,3.4,2.98,5BI59
Ahmed,Nasri,Male,18,Tunisian,2.1,0.77,1.32,3.11,5BI59
Aicha,Hassani,Female,18,Algerian,4.26,2.16,0.83,1.85,5BI59
Aya,Kouassi,Female,24,Ivorian,0.4,1.36,2.46,1.58,5BI59
Rym,Turki,Female,23,Tunisian,2.55,4.2,1.33,2.16,5BI59
Solange,Fankam,Female,23,Cameroonian,2.32,4.33,0.37,2.59,5BI59
Bilel,Chouchene,Male,22,Tunisian,0.41,1.99,2.28,2.51,5BI59
Wided,Haddad,Female,18,Tunisian,1.15,1.25,2.0,4.77,5BI59
Yasmine,Ammar,Female,20,Tunisian,4.84,2.27,2.39,1.29,5BI59
Haythem,Mansour,Male,25,Tunisian,2.77,3.2,2.95,2.68,5BI59
Wafa,Zayani,Female,25,Tunisian,0.74,4.84,2.35,3.14,4INFINI17
Eya,Baccouche,Female,28,Tunisian,1.74,3.46,2.62,1.94,4INFINI17
Eya,Slimani,Female,23,Tunisian,3.95,3.17,0.92,0.65,4INFINI17
Bechir,Khlifi,Male,23,Tunisian,3.67,0.02,2.19,0.37,4INFINI17
Mehdi,Baccouche,Male,22,Tunisian,0.83,2.1,2.25,1.9,4INFINI17
Hela,Mansour,Female,28,Tunisian,0.83,3.21,2.49,1.09,4INFINI17
Oumaima,Belkhir,Female,21,Tunisian,1.69,2.21,4.22,0.61,4INFINI17
Fares,Cherif,Male,19,Tunisian,2.4,2.51,1.52,1.81,4INFINI17
Oumaima,Driss,Female,25,Tunisian,0.81,1.14,1.87,2.79,4INFINI17
Bilel,Haddad,Male,20,Tunisian,2.65,3.34,4.45,3.75,4INFINI17
Nabil,Khemiri,Male,22,Tunisian,4.47,2.19,2.2,4.03,4INFINI17
Aymen,Toumi,Male,25,Tunisian,1.69,3.46,1.34,1.91,4INFINI17
Nizar,Mabrouk,Male,19,Tunisian,0.67,0.72,1.66,2.78,4INFINI17
Madeleine,Fankam,Female,25,Cameroonian,1.34,1.73,2.06,4.02,4INFINI17
Khalil,Toumi,Male,23,Tunisian,0.69,3.56,4.99,0.95,4INFINI17
Cyrine,Karoui,Female,21,Tunisian,1.97,3.23,4.48,2.49,4INFINI17
Zaineb,Mansour,Female,24,Tunisian,0.05,1.21,4.79,1.97,4INFINI17
Leila,Fourati,Female,21,Tunisian,0.7,4.66,2.67,3.34,4INFINI17
Lina,Zayani,Female,18,Tunisian,4.45,1.0,2.13,2.44,4INFINI17
Aya,Konan,Female,24,Ivorian,3.68,0.27,3.19,2.6,4INFINI17
Sami,Khemiri,Male,24,Tunisian,1.1,0.7,2.94,4.28,4INFINI17
Ibrahim,Kone,Male,24,Ivorian,1.76,3.91,2.11,1.74,4INFINI17
Fethi,Mejri,Male,28,Tunisian,0.1,3.1,2.09,0.72,4INFINI17
Zaineb,Mabrouk,Female,22,Tunisian,4.76,3.11,1.03,3.01,4INFINI17
Rym,Toumi,Female,22,Tunisian,1.86,0.84,1.44,3.34,4INFINI17
Aminata,Sow,Female,25,Guinean,1.58,2.2,2.02,2.76,4INFINI17
Mamadou,Faye,Male,19,Senegalese,1.01,1.41,3.04,3.01,4INFINI17
Aymen,Jebali,Male,18,Tunisian,0.51,3.62,2.36,3.95,4INFINI17
Lobna,Khemiri,Female,19,Tunisian,0.94,4.28,3.09,0.78,4INFINI17
Wafa,Chouchene,Female,21,Tunisian,0.62,1.89,2.65,4.56,4INFINI17
Salma,Lahmar,Female,22,Tunisian,1.12,1.63,0.02,0.25,4INFINI17
Oussama,Nasri,Male,18,Tunisian,4.47,3.68,3.23,0.77,4INFINI17
Hamza,Maaloul,Male,25,Tunisian,0.22,4.51,4.54,3.26,4INFINI17
Amina,Karoui,Female,19,Tunisian,3.88,0.81,2.12,4.16,5GAMIX90
Chaima,Belkhir,Female,21,Tunisian,0.9,0.36,3.17,2.32,5GAMIX90
Hamza,Zayani,Male,25,Tunisian,3.46,3.07,3.83,4.06,5GAMIX90
Lina,Maaloul,Female,24,Tunisian,3.37,3.38,3.56,1.46,5GAMIX90
Mariem,Zayani,Female,18,Tunisian,4.18,4.75,3.69,2.07,5GAMIX90
Hichem,Nasri,Male,18,Tunisian,2.23,2.06,3.29,1.95,5GAMIX90
Walid,Jebali,Male,32,Tunisian,0.19,3.49,1.53,0.87,5GAMIX90
Zainab,Hassan,Female,19,Libyan,4.4,1.74,3.33,1.22,5GAMIX90
Yacine,Haddad,Male,22,Algerian,4.99,3.59,2.28,0.25,5GAMIX90
Manel,Baccouche,Female,19,Tunisian,1.96,3.3,0.48,3.11,5GAMIX90
Siwar,Zayani,Female,19,Tunisian,2.23,0.2,2.03,2.36,5GAMIX90
Nadia,Driss,Female,22,Tunisian,2.28,2.97,3.12,0.4,5GAMIX90
Eya,Haddad,Female,18,Tunisian,3.91,1.33,4.32,3.25,5GAMIX90
Nour,Mabrouk,Female,24,Tunisian,0.16,4.27,3.28,0.79,5GAMIX90
Naima,Rahmani,Female,23,Algerian,1.69,2.27,0.24,4.58,5GAMIX90
Nadia,Ammar,Female,23,Tunisian,3.49,2.63,1.22,0.55,5GAMIX90
Emmanuel,Abanda,Male,24,Cameroonian,1.12,3.44,4.15,4.34,5GAMIX90
Mamadou,Toure,Male,19,Guinean,2.16,0.64,0.38,3.37,5GAMIX90
Mariama,Faye,Female,22,Senegalese,0.01,3.75,3.49,0.14,5GAMIX90
Foued,Jebali,Male,23,Tunisian,0.14,4.71,4.3,0.97,5GAMIX90
Amina,Ghanouchi,Female,24,Tunisian,4.32,1.96,1.3,0.46,5GAMIX90
Eya,Chouchene,Female,21,Tunisian,3.56,3.26,1.85,0.49,5GAMIX90
Sofiene,Driss,Male,22,Tunisian,3.77,4.3,0.06,2.69,5GAMIX90
Omar,Cherif,Male,20,Tunisian,0.65,1.51,1.79,4.62,5GAMIX90
Tarek,Slimani,Male,19,Tunisian,2.51,2.63,3.3,4.94,5GAMIX90
Aboubacar,Sylla,Male,20,Guinean,3.36,0.81,0.93,0.73,5GAMIX90
Hedi,Karoui,Male,22,Tunisian,3.93,1.76,1.4,3.79,5GAMIX90
Amel,Driss,Female,22,Tunisian,3.47,1.2,3.64,1.52,5GAMIX90
Mariem,Maaloul,Female,21,Tunisian,2.47,4.74,0.13,0.43,5GAMIX90
Oussama,Guettari,Male,19,Tunisian,1.69,1.28,4.58,3.29,5GAMIX90
Mamadou,Diop,Male,37,Senegalese,4.78,3.2,1.04,0.25,5GAMIX90
Ghassen,Ayari,Male,21,Tunisian,4.69,1.5,2.46,2.91,5GAMIX90
Sabrine,Driss,Female,21,Tunisian,4.19,1.32,3.49,4.56,5GAMIX90
Walid,Fourati,Male,20,Tunisian,2.85,0.98,3.0,1.01,5GAMIX90
Hiba,Ghanouchi,Female,21,Tunisian,1.53,2.71,0.88,2.87,2P32
Ghassen,Gharbi,Male,23,Tunisian,4.18,3.75,1.86,4.3,2P32
Haythem,Guettari,Male,22,Tunisian,1.06,1.42,4.18,4.74,2P32
Rym,Gharbi,Female,19,Tunisian,0.73,3.11,2.04,0.69,2P32
Asma,Saidi,Female,21,Tunisian,2.17,1.67,1.15,4.38,2P32
Lina,Gharbi,Female,22,Tunisian,0.03,0.05,0.7,0.02,2P32
Sabrine,Zouari,Female,21,Tunisian,2.08,3.64,4.48,2.18,2P32
Aymen,Slimani,Male,22,Tunisian,1.79,2.66,3.42,0.26,2P32
Ousmane,Ouattara,Male,24,Ivorian,3.97,1.67,3.26,3.5,2P32
Meriem,Chebbi,Female,39,Tunisian,2.37,0.66,0.52,0.25,2P32
Khadija,Khlifi,Female,20,Tunisian,2.85,2.88,4.76,1.77,2P32
Amina,Zayani,Female,25,Tunisian,2.32,0.39,0.18,1.5,2P32
Amel,Nasri,Female,23,Tunisian,3.44,4.82,2.87,3.81,2P32
Lamine,Fall,Male,24,Senegalese,2.89,1.17,1.07,0.32,2P32
Rim,Chebbi,Female,25,Tunisian,0.3,4.15,2.79,2.12,2P32
Hamza,Ayari,Male,25,Tunisian,0.25,4.22,2.6,2.51,2P32
Iheb,Ghanouchi,Male,19,Tunisian,4.87,4.02,4.89,0.03,2P32
Wafa,Ghanouchi,Female,18,Tunisian,4.67,2.94,0.11,3.71,2P32
Fethi,Belkhir,Male,32,Tunisian,0.05,3.9,0.54,2.16,2P32
Lina,Guettari,Female,19,Tunisian,2.3,1.66,1.95,0.29,2P32
Aymen,Jlassi,Male,20,Tunisian,0.32,3.61,0.59,1.82,2P32
Madeleine,Tchinda,Female,20,Cameroonian,4.54,2.96,2.38,0.47,2P32
Zied,Maaloul,Male,20,Tunisian,0.6,3.49,4.91,2.87,2P32
Amel,Chouchene,Female,22,Tunisian,0.61,2.76,1.23,4.83,2P32
Ali,Fourati,Male,20,Tunisian,4.15,4.37,4.32,2.62,2P32
Leila,Guettari,Female,23,Tunisian,4.98,4.76,0.11,3.73,2P32
Pape,Thiam,Male,21,Senegalese,2.57,1.85,1.86,2.85,2P32
Jamal,Benjelloun,Male,24,Moroccan,0.5,4.72,2.34,0.46,2P32
Hedi,Abidi,Male,21,Tunisian,0.43,3.7,3.37,3.17,2P32
Adel,Jaziri,Male,22,Tunisian,4.45,2.7,0.1,3.57,2P34
Chaima,Hamdi,Female,25,Tunisian,1.57,1.73,4.22,1.13,2P34
Salma,Mabrouk,Female,20,Tunisian,4.59,1.5,4.68,4.67,2P34
Cyrine,Chebbi,Female,21,Tunisian,3.8,1.7,1.63,1.61,2P34
Omar,Gharbi,Male,41,Tunisian,4.72,4.47,1.93,1.69,2P34
Eya,Cherif,Female,25,Tunisian,0.44,4.36,2.94,0.93,2P34
Ahmed,Jaziri,Male,25,Tunisian,2.91,4.84,0.19,2.99,2P34
Fethi,Abidi,Male,20,Tunisian,2.83,2.09,3.3,3.64,2P34
Amina,Fassi,Female,23,Moroccan,0.76,3.06,0.31,3.05,2P34
Rym,Chouchene,Female,24,Tunisian,3.46,0.64,2.26,0.94,2P34
Rami,Zayani,Male,19,Tunisian,1.2,4.5,2.08,4.08,2P34
Siwar,Ammar,Female,22,Tunisian,3.74,4.43,4.94,2.45,2P34
Cyrine,Sassi,Female,19,Tunisian,3.86,1.08,2.3,0.66,2P34
Wassim,Fourati,Male,19,Tunisian,1.12,4.93,1.51,4.4,2P34
Mohamed,Khlifi,Male,23,Tunisian,2.03,3.33,4.24,2.04,2P34
Siwar,Sassi,Female,20,Tunisian,3.27,2.54,2.61,3.36,2P34
Hamza,Lahmar,Male,21,Tunisian,0.96,2.48,4.12,3.64,2P34
Tarek,Chouchene,Male,22,Tunisian,1.37,3.38,2.18,3.76,2P34
Hichem,Ayari,Male,22,Tunisian,0.81,1.6,1.29,1.56,2P34
Amine,Rekik,Male,23,Tunisian,3.19,3.18,4.02,1.63,2P34
Adama,Diouf,Female,42,Senegalese,4.75,4.22,0.59,0.5,2P34
Walid,Ayari,Male,18,Tunisian,1.17,4.88,3.0,3.63,2P34
Manel,Zayani,Female,21,Tunisian,0.57,0.07,3.37,2.09,2P34
Mariem,Saidi,Female,20,Tunisian,4.75,2.76,2.28,3.36,2P34
Eya,Sassi,Female,18,Tunisian,2.73,1.41,1.48,0.68,2P34
Oumaima,Karoui,Female,18,Tunisian,0.82,4.27,2.88,0.42,2P34
Iheb,Ben Ali,Male,24,Tunisian,3.58,3.63,1.13,1.32,2P34
Ahmed,Trabelsi,Male,20,Tunisian,1.29,4.2,2.85,3.7,2P34
Khadija,Osman,Female,19,Libyan,2.0,1.29,3.44,1.24,2P34
Sarra,Belkhir,Female,23,Tunisian,1.94,1.67,4.2,4.71,2P34
Oussama,Zouari,Male,19,Tunisian,3.25,0.7,3.84,4.19,2P34
Ghassen,Chebbi,Male,31,Tunisian,1.98,1.63,0.44,3.52,2P34
Oumaima,Cherif,Female,20,Tunisian,2.59,4.14,2.94,2.32,2P34
Sekou,Diarra,Male,24,Malian,0.25,4.79,0.61,3.62,2P34
Ismail,Jaziri,Male,23,Tunisian,2.09,1.01,4.44,0.14,1A8
Khadija,El Idrissi,Female,22,Moroccan,3.67,1.05,4.79,4.37,1A8
Olfa,Khlifi,Female,20,Tunisian,2.7,2.71,3.16,0.25,1A8
Amel,Ammar,Female,18,Tunisian,0.9,1.62,1.83,1.63,1A8
Wassim,Chouchene,Male,22,Tunisian,1.58,1.82,4.69,0.88,1A8
Asma,Baccouche,Female,18,Tunisian,3.8,1.07,2.56,0.73,1A8
Rania,Ben Salah,Female,24,Tunisian,2.4,2.39,3.04,2.2,1A8
Hatem,Mejri,Male,23,Tunisian,3.15,4.48,2.03,2.1,1A8
Ahmed,Fourati,Male,24,Tunisian,1.39,4.1,4.82,0.71,1A8
Marwen,Khemiri,Male,19,Tunisian,4.55,0.3,2.36,1.06,1A8
Leila,Toumi,Female,20,Tunisian,4.65,3.5,1.55,4.75,1A8
Iheb,Ayari,Male,25,Tunisian,0.73,1.6,0.19,0.65,1A8
Khalil,Haddad,Male,20,Tunisian,2.79,2.22,3.36,4.05,1A8
Ghassen,Slimani,Male,21,Tunisian,0.98,3.88,1.11,4.3,1A8
Khadija,Bennani,Female,23,Moroccan,1.77,4.68,3.51,2.46,1A8
Adel,Fathi,Male,19,Libyan,3.18,3.47,2.2,3.12,1A8
Ahmed,Hamdi,Male,25,Tunisian,0.08,4.93,1.01,3.1,1A8
Sonia,Driss,Female,24,Tunisian,2.54,0.26,1.3,3.3,1A8
Ines,Cherif,Female,19,Tunisian,4.91,1.3,4.04,3.67,1A8
Sami,Rekik,Male,18,Tunisian,4.38,3.72,3.33,2.16,1A8
Nadia,Baccouche,Female,20,Tunisian,4.6,1.45,3.83,4.48,1A8
Oussama,Lahmar,Male,35,Tunisian,0.51,1.39,3.84,1.59,1A8
Bilel,Ben Ali,Male,22,Tunisian,1.57,0.32,1.49,3.73,1A8
Haythem,Abidi,Male,24,Tunisian,1.7,4.14,2.15,3.41,1A8
Salma,Zayani,Female,18,Tunisian,0.82,4.82,0.14,4.5,1A8
Fethi,Mabrouk,Male,20,Tunisian,0.69,4.47,1.94,3.33,1A8
Sabrine,Abidi,Female,20,Tunisian,2.84,4.4,0.32,0.22,1A8
Wafa,Mansour,Female,25,Tunisian,4.2,2.41,4.01,2.83,1A8
Hatem,Baccouche,Male,25,Tunisian,4.2,1.92,4.84,4.57,1A8
Farida,Omar,Female,21,Libyan,3.67,2.22,2.42,1.57,1A8
Fanta,Traore,Female,22,Ivorian,0.94,0.72,4.03,1.2,3B11
Nizar,Driss,Male,19,Tunisian,2.57,0.06,0.07,1.79,3B11
Walid,Mabrouk,Male,24,Tunisian,2.08,2.73,1.74,2.18,3B11
Mehdi,Khemiri,Male,22,Tunisian,2.25,4.24,1.97,3.04,3B11
Mahamadou,Keita,Male,23,Malian,4.52,3.0,2.5,2.22,3B11
Meriem,Khlifi,Female,24,Tunisian,0.74,0.9,0.35,1.7,3B11
Hiba,Turki,Female,24,Tunisian,3.6,1.69,0.31,2.86,3B11
Nizar,Maaloul,Male,18,Tunisian,4.38,1.66,3.5,0.44,3B11
Haythem,Turki,Male,19,Tunisian,3.94,0.77,3.63,3.08,3B11
Sonia,Jlassi,Female,21,Tunisian,3.52,0.83,1.42,1.8,3B11
Mourad,Makni,Male,23,Tunisian,4.31,4.68,1.83,2.65,3B11
Rim,Hamdi,Female,36,Tunisian,2.7,0.15,4.56,0.36,3B11
Asma,Mabrouk,Female,20,Tunisian,3.62,4.9,4.93,4.77,3B11
Farah,Abidi,Female,22,Tunisian,4.47,3.66,0.0,0.71,3B11
Ahmed,Sassi,Male,22,Tunisian,2.23,3.3,2.43,4.86,3B11
Manel,Ayari,Female,23,Tunisian,0.27,4.68,3.39,3.41,3B11
Youssef,Jaziri,Male,21,Tunisian,2.03,0.14,3.3,3.75,3B11
Rym,Guettari,Female,24,Tunisian,1.43,2.71,4.27,4.84,3B11
Mariem,Gharbi,Female,20,Tunisian,4.27,2.52,1.34,2.46,3B11
Rami,Toumi,Male,23,Tunisian,0.95,2.74,2.63,3.13,3B11
Nabil,Turki,Male,20,Tunisian,1.98,3.51,0.93,2.75,3B11
Ines,Guettari,Female,19,Tunisian,3.64,1.14,1.85,2.01,3B11
Ali,Karoui,Male,23,Tunisian,0.37,0.61,4.27,2.81,3B11
Fathi,Hassan,Male,23,Libyan,1.92,0.13,2.86,3.1,3B11
Bechir,Baccouche,Male,19,Tunisian,2.48,3.13,2.27,0.43,3B11
Lina,Nasri,Female,24,Tunisian,0.62,2.46,1.87,3.75,3B11
Khadija,Guettari,Female,21,Tunisian,4.39,4.26,0.26,4.06,3B11
Hatem,Ben Ali,Male,21,Tunisian,3.44,1.61,2.39,1.4,5INFINI88
Iheb,Chouchene,Male,22,Tunisian,0.76,1.15,2.83,0.32,5INFINI88
Lotfi,Makni,Male,23,Tunisian,0.16,3.62,0.14,0.36,5INFINI88
Asma,Ghanouchi,Female,24,Tunisian,0.15,3.08,0.61,2.33,5INFINI88
Nizar,Fourati,Male,19,Tunisian,1.56,2.27,4.48,4.26,5INFINI88
Marwen,Abidi,Male,20,Tunisian,0.27,2.91,2.77,1.1,5INFINI88
Fatiha,Slimani,Female,25,Algerian,2.19,4.29,1.54,0.08,5INFINI88
Hatem,Driss,Male,23,Tunisian,0.15,1.63,1.13,4.34,5INFINI88
Wided,Driss,Female,20,Tunisian,3.81,3.75,1.95,0.76,5INFINI88
Olfa,Zayani,Female,23,Tunisian,4.36,3.89,0.09,4.75,5INFINI88
Latifa,Tazi,Female,24,Moroccan,0.05,3.63,4.22,2.88,5INFINI88
Nadia,Mansour,Female,20,Tunisian,1.0,4.16,4.21,0.18,5INFINI88
Hend,Saidi,Female,24,Tunisian,2.23,0.43,0.66,3.41,5INFINI88
Sofiene,Guettari,Male,19,Tunisian,2.12,0.08,0.65,4.04,5INFINI88
Mouna,Fourati,Female,25,Tunisian,4.9,4.13,0.46,0.36,5INFINI88
Dorra,Ammar,Female,25,Tunisian,1.96,1.0,2.8,3.67,5INFINI88
Hedi,Jaziri,Male,22,Tunisian,2.73,4.35,3.29,4.68,5INFINI88
Nabil,Mansour,Male,33,Tunisian,3.58,2.73,1.58,2.43,5INFINI88
Mariem,Mejri,Female,21,Tunisian,0.29,3.03,1.3,0.2,5INFINI88
Siwar,Mansour,Female,23,Tunisian,1.83,2.34,2.5,3.52,5INFINI88
Nadia,Abidi,Female,24,Tunisian,1.57,4.11,1.85,0.85,5INFINI88
Cyrine,Baccouche,Female,22,Tunisian,4.0,3.6,0.1,3.28,5INFINI88
Leila,Ben Ali,Female,22,Tunisian,2.09,4.52,3.7,1.6,5INFINI88
Sarra,Trabelsi,Female,24,Tunisian,1.2,0.32,3.24,1.17,5INFINI88
Lobna,Turki,Female,19,Tunisian,1.34,1.94,2.02,1.18,5INFINI88
Diarra,Sidibe,Female,24,Malian,3.9,3.42,2.4,1.75,5INFINI88
Mohamed,Ben Ali,Male,18,Tunisian,1.55,2.02,1.2,4.55,5INFINI88
Amina,Baccouche,Female,24,Tunisian,0.88,0.04,4.24,0.4,5INFINI88
Lotfi,Chouchene,Male,18,Tunisian,4.28,3.78,4.32,0.27,5INFINI88
Yao,Coulibaly,Male,25,Ivorian,1.56,2.03,0.37,1.98,2P85
Nabil,Jlassi,Male,21,Tunisian,2.03,3.34,3.48,1.12,2P85
Aymen,Khemiri,Male,25,Tunisian,2.01,1.0,3.81,3.45,2P85
Marwen,Gharbi,Male,21,Tunisian,1.56,4.88,4.83,3.92,2P85
Aymen,Khlifi,Male,19,Tunisian,0.79,2.5,4.77,2.7,2P85
Nabil,Belkhir,Male,20,Tunisian,2.68,0.7,4.99,1.79,2P85
Rym,Cherif,Female,20,Tunisian,0.59,1.32,0.38,3.08,2P85
Hiba,Belkhir,Female,36,Tunisian,1.92,1.78,1.34,4.49,2P85
Hichem,Turki,Male,21,Tunisian,1.9,3.1,1.4,0.89,2P85
Hedi,Jlassi,Male,19,Tunisian,3.09,0.45,2.71,0.39,2P85
Meriem,Jebali,Female,22,Tunisian,4.74,0.9,3.37,2.5,2P85
Zaineb,Khemiri,Female,25,Tunisian,1.82,4.63,1.03,1.49,2P85
Sofiene,Turki,Male,21,Tunisian,3.22,1.65,2.9,0.23,2P85
Adel,Sassi,Male,21,Tunisian,2.18,3.26,3.15,2.97,2P85
Siwar,Trabelsi,Female,19,Tunisian,2.12,0.4,2.56,2.78,2P85
Sabrine,Baccouche,Female,25,Tunisian,4.49,1.33,2.75,1.34,2P85
Yasmine,Ghanouchi,Female,25,Tunisian,2.51,0.7,3.02,4.76,2P85
Foued,Trabelsi,Male,18,Tunisian,3.03,0.1,3.93,1.86,2P85
Iheb,Jebali,Male,20,Tunisian,2.18,4.14,2.65,2.27,2P85
Ibrahima,Gueye,Male,22,Senegalese,0.69,2.87,2.13,3.94,2P85
Amel,Khlifi,Female,18,Tunisian,2.4,1.97,4.88,0.61,2P85
Oumaima,Hamdi,Female,23,Tunisian,0.19,2.83,3.95,1.95,2P85
Ghassen,Jebali,Male,20,Tunisian,0.94,1.54,1.53,3.75,2P85
Hela,Karoui,Female,21,Tunisian,2.29,0.38,4.55,4.68,2P85
Sonia,Lahmar,Female,20,Tunisian,4.21,3.35,3.21,1.47,2P85
Nour,Haddad,Female,25,Tunisian,1.98,1.18,2.79,4.39,2P85
Fares,Abidi,Male,24,Tunisian,1.57,4.08,3.61,4.53,2P85
Hichem,Belkhir,Male,24,Tunisian,0.85,0.5,2.91,3.68,2P85
Lotfi,Karoui,Male,20,Tunisian,3.64,3.53,2.22,2.66,2P85
Dorra,Jaziri,Female,19,Tunisian,0.28,1.59,4.13,4.52,2P85
Lina,Haddad,Female,18,Tunisian,3.85,0.99,1.06,3.23,2P85
Fatma,Jaziri,Female,22,Tunisian,1.68,3.12,1.18,0.31,2P85
Mouna,Saidi,Female,20,Tunisian,4.6,3.04,0.26,3.02,2P85
Marwen,Ghanouchi,Male,18,Tunisian,2.05,1.7,4.21,4.97,3A25
Aymen,Zayani,Male,25,Tunisian,2.09,4.97,3.23,4.31,3A25
Ghada,Rekik,Female,24,Tunisian,0.85,0.99,4.18,1.7,3A25
Zaineb,Bouazizi,Female,20,Tunisian,0.12,0.44,3.26,0.65,3A25
Abdoulaye,Traore,Male,24,Ivorian,2.52,0.98,3.71,3.14,3A25
Samuel,Bouba,Male,23,Cameroonian,3.76,1.48,0.33,1.69,3A25
Wassim,Ghanouchi,Male,18,Tunisian,0.51,3.75,1.77,3.12,3A25
Hiba,Jlassi,Female,21,Tunisian,4.44,1.93,1.44,2.72,3A25
Amina,Chouchene,Female,21,Tunisian,0.84,0.63,1.89,1.43,3A25
Amine,Mansour,Male,23,Tunisian,2.83,4.37,4.41,1.14,3A25
Omar,Khemiri,Male,18,Tunisian,1.37,4.86,1.24,4.59,3A25
Khalil,Chouchene,Male,21,Tunisian,0.47,2.4,4.38,2.28,3A25
Youssef,El Idrissi,Male,21,Moroccan,4.61,2.86,1.82,1.21,3A25
Anis,Jlassi,Male,18,Tunisian,1.45,0.88,3.31,1.26,3A25
Oussama,Makni,Male,18,Tunisian,2.59,2.41,2.64,1.34,3A25
Fanta,Kone,Female,19,Ivorian,4.15,2.96,4.44,0.59,3A25
Adel,Lahmar,Male,21,Tunisian,0.69,2.4,4.15,2.72,3A25
Eya,Chebbi,Female,22,Tunisian,3.76,2.98,0.72,4.8,3A25
Samira,Khemiri,Female,37,Tunisian,1.62,3.88,2.92,0.38,3A25
Khadija,Ghanouchi,Female,18,Tunisian,0.38,0.01,2.75,1.41,3A25
Konan,Coulibaly,Male,19,Ivorian,1.75,1.35,4.22,3.2,3A25
Sarra,Guettari,Female,25,Tunisian,1.14,1.9,3.58,4.05,3A25
Olfa,Ben Salah,Female,19,Tunisian,4.45,0.35,1.81,2.64,3A25
Emna,Trabelsi,Female,24,Tunisian,0.7,2.26,1.87,3.87,3A25
Manel,Turki,Female,19,Tunisian,4.17,3.52,3.32,0.53,3A25
Sonia,Abidi,Female,22,Tunisian,4.94,0.89,0.46,2.24,3A25
Ghassen,Trabelsi,Male,19,Tunisian,0.48,4.24,1.7,3.02,3A25
Rim,Mansour,Female,20,Tunisian,1.75,3.35,0.45,0.12,3A25
Amine,Trabelsi,Male,25,Tunisian,3.48,3.17,3.65,1.83,3A25
Hela,Rekik,Female,24,Tunisian,1.55,0.95,4.21,4.07,2P73
Rim,Mejri,Female,19,Tunisian,1.23,0.49,0.49,0.02,2P73
Chaima,Turki,Female,24,Tunisian,0.64,4.58,3.01,4.31,2P73
Farah,Mansour,Female,22,Tunisian,4.36,0.57,4.51,1.43,2P73
Iheb,Lahmar,Male,21,Tunisian,4.6,2.72,1.12,1.83,2P73
Chaima,Jaziri,Female,24,Tunisian,2.3,2.83,4.08,0.32,2P73
Sofiene,Zayani,Male,19,Tunisian,0.38,1.22,3.12,0.78,2P73
Fethi,Fourati,Male,18,Tunisian,1.56,1.91,1.55,0.74,2P73
Salma,Haddad,Female,21,Tunisian,1.4,1.32,1.04,1.12,2P73
Sabrine,Fourati,Female,25,Tunisian,1.26,2.62,2.11,3.48,2P73
Zied,Gharbi,Male,19,Tunisian,3.5,1.03,2.15,4.82,2P73
Tarek,Toumi,Male,21,Tunisian,3.64,0.77,4.58,0.93,2P73
Aymen,Mabrouk,Male,22,Tunisian,1.16,3.64,3.44,0.18,2P73
Fares,Chebbi,Male,21,Tunisian,3.41,0.42,2.61,4.4,2P73
Rim,Fourati,Female,21,Tunisian,4.8,3.48,4.36,1.11,2P73
Hiba,Gharbi,Female,20,Tunisian,3.19,3.61,2.86,3.47,2P73
Nadia,Makni,Female,23,Tunisian,2.24,2.02,1.82,2.13,2P73
Amine,Ammar,Male,25,Tunisian,1.81,1.6,4.49,3.97,2P73
Wassim,Baccouche,Male,19,Tunisian,0.03,1.97,1.35,0.78,2P73
Mohamed,Zouari,Male,19,Tunisian,0.82,4.89,0.75,3.22,2P73
Mariem,Khlifi,Female,18,Tunisian,2.8,1.97,2.9,3.75,2P73
Amel,Khemiri,Female,19,Tunisian,0.01,0.36,1.23,4.22,2P73
Hichem,Rekik,Male,24,Tunisian,1.79,1.75,4.42,2.59,2P73
Mourad,Karoui,Male,20,Tunisian,3.92,2.85,3.48,3.53,2P73
Souleymane,Dembele,Male,20,Malian,0.75,0.09,2.5,0.64,2P73
