first_name,last_name,gender,age,nationality,hard_skills,soft_skills,teamwork,creativity,class,overall_skill,skill_variance,dominant_skill,weakest_skill,norm_hard_skills,norm_soft_skills,norm_teamwork,norm_creativity,cluster,dbscan_cluster,group_id
Rania,Bouazizi,Female,18,Tunisian,1.57,4.54,4.95,2.17,2P87,3.3075,2.8432250000000003,teamwork,hard_skills,0.31400000000000006,0.908,0.9900000000000001,0.43486973947895785,2,0,108
Foued,Chouchene,Male,19,Tunisian,4.28,1.74,3.01,4.41,4SAE99,3.3600000000000003,1.5652666666666668,creativity,soft_skills,0.8560000000000001,0.34800000000000003,0.602,0.8837675350701402,3,0,108
Mariem,Trabelsi,Female,40,Tunisian,4.84,4.39,1.75,2.35,2A5,3.3325,2.286825,hard_skills,teamwork,0.968,0.878,0.35000000000000003,0.47094188376753504,2,0,108
Cyrine,Makni,Female,18,Tunisian,3.29,3.74,3.68,2.72,4SAE55,3.3575000000000004,0.220425,soft_skills,creativity,0.658,0.7480000000000001,0.7360000000000001,0.5450901803607214,2,0,109
Tarek,Slimani,Male,19,Tunisian,2.51,2.63,3.3,4.94,5GAMIX90,3.3449999999999998,1.2515000000000007,creativity,hard_skills,0.502,0.526,0.66,0.9899799599198397,0,0,109
Hamza,Sassi,Male,23,Tunisian,4.94,3.79,3.84,0.73,2P19,3.325,3.274566666666667,hard_skills,creativity,0.9880000000000001,0.758,0.768,0.14629258517034066,2,0,109
Haythem,Driss,Male,24,Tunisian,3.54,3.87,1.93,4.04,1A38,3.3449999999999998,0.9329666666666667,creativity,teamwork,0.7080000000000001,0.774,0.386,0.8096192384769538,0,0,109
Asma,Trabelsi,Female,18,Tunisian,4.93,2.86,2.37,3.26,4SLEAM6,3.355,1.234966666666666,hard_skills,teamwork,0.986,0.572,0.47400000000000003,0.6533066132264528,2,0,110
Rania,Rekik,Female,25,Tunisian,0.99,3.93,4.5,3.89,1A15,3.3275,2.5060250000000006,teamwork,hard_skills,0.198,0.786,0.9,0.7795591182364728,0,0,110
Sabrine,Gharbi,Female,22,Tunisian,4.05,3.34,3.87,2.13,4SAE42,3.3475,0.749625,hard_skills,creativity,0.81,0.668,0.774,0.4268537074148296,2,0,110
Malika,Benali,Female,23,Algerian,2.85,3.24,3.07,4.21,4SAE99,3.3425000000000002,0.3599583333333333,creativity,hard_skills,0.5700000000000001,0.6480000000000001,0.614,0.843687374749499,0,0,110
Fatima,Messaoudi,Female,25,Algerian,2.61,3.0,4.38,3.42,3A24,3.3524999999999996,0.578625,teamwork,hard_skills,0.522,0.6000000000000001,0.876,0.6853707414829658,0,0,111
Iman,Mohamed,Female,19,Libyan,4.97,4.98,0.9,2.3,2A5,3.2874999999999996,4.123558333333334,soft_skills,teamwork,0.994,0.9960000000000001,0.18000000000000002,0.46092184368737465,2,0,111
Hichem,Hamdi,Male,22,Tunisian,2.75,1.89,4.88,3.83,3A77,3.3375,1.687425,teamwork,soft_skills,0.55,0.378,0.976,0.7675350701402804,3,0,111
Amine,Khlifi,Male,18,Tunisian,3.83,2.07,4.7,2.79,3A66,3.3475,1.3349583333333335,teamwork,soft_skills,0.766,0.414,0.9400000000000001,0.5591182364729458,3,0,111
Yacine,Yahiaoui,Male,22,Algerian,3.85,3.39,3.97,2.14,5BI59,3.3375000000000004,0.699825,teamwork,creativity,0.77,0.678,0.794,0.4288577154308617,2,0,112
Rym,Guettari,Female,24,Tunisian,1.43,2.71,4.27,4.84,3B11,3.3125,2.3856249999999997,creativity,hard_skills,0.286,0.542,0.854,0.9699398797595189,0,0,112
Meriem,Ayari,Female,19,Tunisian,4.58,3.8,0.63,4.11,5TWIN100,3.2800000000000002,3.2239333333333335,hard_skills,teamwork,0.916,0.76,0.126,0.8236472945891783,2,0,112
Chaima,Gharbi,Female,18,Tunisian,4.54,1.76,4.73,2.31,4INFINI28,3.3350000000000004,2.309766666666667,teamwork,soft_skills,0.908,0.35200000000000004,0.9460000000000002,0.4629258517034068,3,0,112
Amel,Jlassi,Female,19,Tunisian,3.09,2.22,3.91,4.12,2P77,3.335,0.7500333333333332,creativity,soft_skills,0.618,0.44400000000000006,0.782,0.8256513026052104,3,0,113
Adel,Ahmed,Male,42,Libyan,4.75,4.74,2.84,0.87,1A15,3.3,3.4308666666666667,hard_skills,creativity,0.9500000000000001,0.9480000000000001,0.568,0.17434869739478956,2,0,113
Zied,Jebali,Male,25,Tunisian,2.61,1.66,4.3,4.74,5SIM32,3.3275,2.0787583333333335,creativity,soft_skills,0.522,0.332,0.86,0.9498997995991983,0,0,113
Samira,Chouchene,Female,40,Tunisian,3.76,3.31,2.33,3.89,2P76,3.3225000000000002,0.49955833333333327,creativity,teamwork,0.752,0.662,0.466,0.7795591182364728,2,0,113
Samia,Brahimi,Female,19,Algerian,4.54,1.95,2.79,4.05,3A77,3.3325000000000005,1.392825,hard_skills,soft_skills,0.908,0.39,0.558,0.8116232464929859,3,0,114
Sofiene,Haddad,Male,20,Tunisian,2.65,4.62,4.57,1.44,3A77,3.32,2.4119333333333337,soft_skills,creativity,0.53,0.924,0.9140000000000001,0.2885771543086172,2,0,114
Koffi,Ouattara,Male,20,Ivorian,2.28,2.9,3.56,4.5,2A49,3.31,0.9025333333333335,creativity,hard_skills,0.45599999999999996,0.58,0.7120000000000001,0.9018036072144288,0,0,114
Bechir,Makni,Male,19,Tunisian,4.69,1.61,3.09,3.94,3A24,3.3325,1.745891666666667,hard_skills,soft_skills,0.9380000000000002,0.32200000000000006,0.618,0.7895791583166332,3,0,114
Mohamed,Slimani,Male,20,Algerian,3.11,4.23,4.22,1.74,2A98,3.3249999999999997,1.3928333333333331,soft_skills,creativity,0.622,0.8460000000000001,0.844,0.3486973947895791,2,0,115
Farah,Bouazizi,Female,22,Tunisian,4.97,0.52,3.71,4.09,2P60,3.3225,3.7691583333333334,hard_skills,soft_skills,0.994,0.10400000000000001,0.742,0.8196392785571142,3,0,115
Nadia,Jaziri,Female,24,Tunisian,1.22,4.0,3.01,4.86,2A46,3.2725,2.4436916666666675,creativity,hard_skills,0.244,0.8,0.602,0.9739478957915831,0,0,115
Sami,Sassi,Male,22,Tunisian,4.23,4.02,3.23,1.78,5TWIN70,3.315,1.2325666666666668,hard_skills,creativity,0.8460000000000001,0.8039999999999999,0.646,0.3567134268537074,2,0,115
Rim,Guettari,Female,21,Tunisian,3.32,3.36,4.83,1.77,3A9,3.32,1.5614000000000001,teamwork,creativity,0.664,0.672,0.9660000000000001,0.3547094188376753,2,0,116
Olfa,Zayani,Female,23,Tunisian,4.36,3.89,0.09,4.75,5INFINI88,3.2725,4.625091666666667,creativity,teamwork,0.8720000000000001,0.778,0.018,0.9519038076152304,0,0,116
Sami,Khlifi,Male,18,Tunisian,0.91,3.69,4.83,3.77,4INFINI62,3.3,2.808666666666667,teamwork,hard_skills,0.18200000000000002,0.738,0.9660000000000001,0.755511022044088,0,0,116
Hedi,Lahmar,Male,18,Tunisian,4.98,0.51,4.5,3.23,4INFINI28,3.305,4.0171,hard_skills,soft_skills,0.9960000000000001,0.10200000000000001,0.9,0.6472945891783567,3,0,116
Fethi,Cherif,Male,22,Tunisian,3.71,1.67,3.43,4.45,2A2,3.3150000000000004,1.3878333333333337,creativity,soft_skills,0.742,0.334,0.686,0.8917835671342684,3,0,117
Chokri,Gharbi,Male,22,Tunisian,3.57,4.93,4.12,0.44,2P81,3.265,3.858966666666666,soft_skills,creativity,0.714,0.986,0.8240000000000001,0.08817635270541081,2,0,117
Rym,Makni,Female,25,Tunisian,3.67,2.72,2.38,4.46,5SAE72,3.3075,0.8883583333333332,creativity,teamwork,0.734,0.544,0.476,0.8937875751503005,3,0,117
Kouadio,Kouame,Male,23,Ivorian,1.16,4.1,4.06,3.9,2A49,3.305,2.0523666666666665,soft_skills,hard_skills,0.23199999999999998,0.82,0.8119999999999999,0.7815631262525049,0,0,117
Hamza,Ben Salah,Male,23,Tunisian,3.18,3.62,2.49,3.97,3B16,3.3150000000000004,0.40696666666666664,creativity,teamwork,0.6360000000000001,0.7240000000000001,0.49800000000000005,0.7955911823647294,0,0,118
Olfa,Maaloul,Female,21,Tunisian,2.84,3.02,4.72,2.66,5SLEAM90,3.3099999999999996,0.9051999999999998,teamwork,creativity,0.568,0.6040000000000001,0.944,0.533066132264529,2,0,118
Dorra,Turki,Female,41,Tunisian,4.4,2.28,2.6,3.91,2A20,3.2975,1.0374916666666671,hard_skills,soft_skills,0.8800000000000001,0.45599999999999996,0.52,0.783567134268537,3,0,118
Kouassi,Kone,Male,21,Ivorian,2.23,4.65,4.05,2.23,1A90,3.29,1.5581333333333334,soft_skills,hard_skills,0.446,0.9300000000000002,0.81,0.44689378757515025,2,0,118
Mehdi,Mabrouk,Male,24,Tunisian,3.21,1.61,4.18,4.26,2P76,3.315,1.5197666666666663,creativity,soft_skills,0.642,0.32200000000000006,0.836,0.8537074148296592,3,0,119
Cheikh,Sarr,Male,23,Senegalese,4.4,4.84,1.82,1.93,1A3,3.2475,2.5459583333333335,soft_skills,teamwork,0.8800000000000001,0.968,0.36400000000000005,0.3867735470941883,2,0,119
Djamila,Brahimi,Female,21,Algerian,1.32,2.82,4.41,4.67,2P42,3.305,2.4199,creativity,hard_skills,0.264,0.564,0.8820000000000001,0.9358717434869739,0,0,119
Omar,Zouari,Male,20,Tunisian,3.97,4.41,3.31,1.45,1A86,3.285,1.7009,soft_skills,creativity,0.794,0.8820000000000001,0.662,0.29058116232464926,2,0,119
Wassim,Lahmar,Male,25,Tunisian,2.66,3.74,3.55,3.28,2A32,3.3074999999999997,0.22195833333333329,soft_skills,hard_skills,0.532,0.7480000000000001,0.71,0.6573146292585169,2,0,120
Hamza,Jaziri,Male,18,Tunisian,4.49,1.6,3.37,3.75,2P21,3.3025,1.5044916666666668,hard_skills,soft_skills,0.8980000000000001,0.32000000000000006,0.674,0.751503006012024,3,0,120
Rym,Mabrouk,Female,23,Tunisian,2.62,4.58,4.1,1.84,4TWIN15,3.285,1.623833333333333,soft_skills,creativity,0.524,0.916,0.82,0.3687374749498998,2,0,120
Bouchra,Benjelloun,Female,19,Moroccan,3.0,3.56,2.7,3.96,2P43,3.3050000000000006,0.31769999999999987,creativity,teamwork,0.6000000000000001,0.7120000000000001,0.54,0.7935871743486973,0,0,120
Youssef,Bouazizi,Male,22,Tunisian,3.78,2.15,4.3,2.99,5GAMIX50,3.305,0.8829666666666666,teamwork,soft_skills,0.756,0.43,0.86,0.5991983967935871,3,0,121
Bechir,Mabrouk,Male,20,Tunisian,2.63,4.38,1.1,4.88,2A2,3.2474999999999996,2.9802249999999995,creativity,teamwork,0.526,0.876,0.22000000000000003,0.9779559118236472,0,0,121
Farida,Ramadan,Female,23,Libyan,3.5,4.77,4.17,0.68,5BI95,3.28,3.273533333333333,soft_skills,creativity,0.7000000000000001,0.954,0.8340000000000001,0.13627254509018036,2,0,121
Anis,Guettari,Male,22,Tunisian,3.62,1.55,3.21,4.81,1A38,3.2974999999999994,1.817691666666666,creativity,soft_skills,0.7240000000000001,0.31000000000000005,0.642,0.9639278557114227,3,0,121
Zaineb,Jebali,Female,19,Tunisian,3.64,2.96,4.17,2.45,4SAE55,3.3049999999999997,0.5701666666666666,teamwork,creativity,0.7280000000000001,0.592,0.8340000000000001,0.4909819639278557,2,0,122
Fatima,Ramadan,Female,18,Libyan,4.29,3.51,0.32,4.9,5INFINI55,3.255,4.152166666666668,creativity,teamwork,0.8580000000000001,0.702,0.064,0.9819639278557114,0,0,122
Samira,Lahmar,Female,23,Tunisian,0.82,4.05,4.93,3.29,5INFINI76,3.2725,3.122291666666666,teamwork,hard_skills,0.164,0.81,0.986,0.659318637274549,0,0,122
Hedi,Zouari,Male,19,Tunisian,3.39,1.48,4.28,4.06,3A28,3.3025,1.6194916666666668,teamwork,soft_skills,0.678,0.296,0.8560000000000001,0.8136272545090178,3,0,122
Zaineb,Ammar,Female,19,Tunisian,2.7,3.65,3.02,3.84,5BI71,3.3024999999999998,0.28415833333333324,creativity,hard_skills,0.54,0.73,0.6040000000000001,0.7695390781563125,0,0,123
Fares,Rekik,Male,22,Tunisian,4.6,1.47,3.87,3.16,2A27,3.275,1.7936333333333332,hard_skills,soft_skills,0.9199999999999999,0.294,0.774,0.6332665330661322,3,0,123
Hichem,Ben Salah,Male,25,Tunisian,3.64,4.38,2.47,2.69,1A39,3.295,0.7809666666666666,soft_skills,teamwork,0.7280000000000001,0.876,0.49400000000000005,0.5390781563126252,2,0,123
Mouna,Toumi,Female,22,Tunisian,1.31,4.03,4.09,3.68,4NIDS71,3.2775,1.7531583333333334,teamwork,hard_skills,0.262,0.806,0.8180000000000001,0.7374749498997996,0,0,123
Iheb,Zouari,Male,43,Tunisian,3.42,3.81,3.62,2.35,3A66,3.3000000000000003,0.4264666666666666,soft_skills,creativity,0.684,0.762,0.7240000000000001,0.47094188376753504,2,0,124
Ines,Jebali,Female,23,Tunisian,4.99,0.38,3.35,4.29,3B77,3.2525000000000004,4.118691666666667,hard_skills,soft_skills,0.9980000000000001,0.07600000000000001,0.67,0.8597194388777554,3,0,124
Yao,Traore,Male,25,Ivorian,0.36,4.97,3.91,3.7,2A32,3.2350000000000003,3.9825666666666666,soft_skills,hard_skills,0.072,0.994,0.782,0.7414829659318637,0,0,124
Ali,Cherif,Male,24,Tunisian,4.29,4.37,1.0,3.42,1A39,3.27,2.4752666666666667,soft_skills,teamwork,0.8580000000000001,0.8740000000000001,0.2,0.6853707414829658,2,0,124
Farah,Driss,Female,23,Tunisian,2.92,2.57,4.44,3.27,5INFINI55,3.3,0.659266666666667,teamwork,soft_skills,0.584,0.514,0.8880000000000001,0.6553106212424848,2,0,125
Khadija,Guettari,Female,21,Tunisian,4.39,4.26,0.26,4.06,3B11,3.2424999999999997,3.9718916666666666,hard_skills,teamwork,0.878,0.852,0.052000000000000005,0.8136272545090178,2,0,125
Fatima,Haddad,Female,18,Moroccan,3.43,2.96,4.9,1.82,3A28,3.2775000000000003,1.6269583333333335,teamwork,creativity,0.686,0.592,0.9800000000000001,0.36472945891783565,2,0,125
Sonia,Sassi,Female,25,Tunisian,2.14,3.35,3.89,3.78,1A15,3.29,0.6420666666666666,teamwork,hard_skills,0.42800000000000005,0.67,0.778,0.7575150300601201,0,0,125
Marwen,Mejri,Male,18,Tunisian,3.79,3.58,3.68,2.13,3B88,3.295,0.6105666666666668,hard_skills,creativity,0.758,0.7160000000000001,0.7360000000000001,0.4268537074148296,2,0,126
Marwen,Jlassi,Male,18,Tunisian,3.0,3.93,1.67,4.51,2P60,3.2775,1.5352916666666665,creativity,teamwork,0.6000000000000001,0.786,0.334,0.9038076152304608,0,0,126
Ahmed,Regragui,Male,24,Moroccan,2.48,1.65,4.62,4.31,4GAMIX18,3.2649999999999997,2.0508333333333333,teamwork,soft_skills,0.496,0.33,0.924,0.8637274549098195,0,0,126
Chokri,Trabelsi,Male,25,Tunisian,3.15,4.76,4.77,0.34,3B37,3.255,4.356166666666666,teamwork,creativity,0.63,0.952,0.954,0.06813627254509018,2,0,126
Mariem,Saidi,Female,20,Tunisian,4.75,2.76,2.28,3.36,2P34,3.2874999999999996,1.145825,hard_skills,teamwork,0.9500000000000001,0.5519999999999999,0.45599999999999996,0.6733466933867734,3,0,127
Eya,Makni,Female,19,Tunisian,0.19,4.38,4.85,3.52,2A2,3.235,4.424166666666666,teamwork,hard_skills,0.038000000000000006,0.876,0.97,0.7054108216432865,0,0,127
Nabil,Hamdi,Male,25,Tunisian,4.77,3.83,1.63,2.82,1A20,3.2625,1.8184916666666666,hard_skills,teamwork,0.954,0.766,0.326,0.565130260521042,2,0,127
Hicham,Tazi,Male,23,Moroccan,3.9,2.25,4.2,2.79,2A32,3.285,0.8439000000000001,teamwork,soft_skills,0.78,0.45,0.8400000000000001,0.5591182364729458,3,0,127
Amel,Haddad,Female,24,Tunisian,2.29,3.54,3.31,4.0,3A86,3.285,0.5223000000000001,creativity,hard_skills,0.458,0.7080000000000001,0.662,0.8016032064128256,0,0,128
Ghada,Lahmar,Female,19,Tunisian,4.77,3.97,3.83,0.32,1A32,3.2225,3.915691666666667,hard_skills,creativity,0.954,0.794,0.766,0.06412825651302605,2,0,128
Skander,Jaziri,Male,19,Tunisian,3.07,3.05,2.72,4.3,2P81,3.285,0.48363333333333314,creativity,teamwork,0.614,0.61,0.544,0.8617234468937874,0,0,128
Olfa,Jaziri,Female,20,Tunisian,1.35,2.49,4.65,4.58,2P60,3.2675,2.6384250000000002,teamwork,hard_skills,0.27,0.49800000000000005,0.9300000000000002,0.9178356713426853,0,0,128
Hiba,Gharbi,Female,20,Tunisian,3.19,3.61,2.86,3.47,2P73,3.2825,0.10982500000000005,soft_skills,teamwork,0.638,0.722,0.572,0.6953907815631262,2,0,129
Chantal,Njoya,Female,24,Cameroonian,3.19,1.85,4.78,3.23,5SAE72,3.2625,1.4347583333333338,teamwork,soft_skills,0.638,0.37000000000000005,0.9560000000000001,0.6472945891783567,3,0,129
Emna,Lahmar,Female,25,Tunisian,4.15,4.39,0.96,3.56,4SAE55,3.265,2.4829666666666665,soft_skills,teamwork,0.8300000000000001,0.878,0.192,0.7134268537074148,2,0,129
Yasmine,Sassi,Female,24,Tunisian,1.45,3.05,4.75,3.85,3A23,3.275,1.9625000000000001,teamwork,hard_skills,0.29,0.61,0.9500000000000001,0.7715430861723446,0,0,129
Bechir,Abidi,Male,20,Tunisian,3.03,4.53,1.98,3.57,2A37,3.2775000000000003,1.1330250000000002,soft_skills,teamwork,0.606,0.9060000000000001,0.396,0.7154308617234468,2,0,130
Hawa,Sow,Female,25,Guinean,3.4,0.24,4.92,4.33,1A90,3.2224999999999997,4.3449583333333335,teamwork,soft_skills,0.68,0.048,0.984,0.8677354709418836,3,0,130
Walid,Chouchene,Male,20,Tunisian,3.19,4.87,2.08,2.96,2A27,3.2750000000000004,1.3595,soft_skills,teamwork,0.638,0.9740000000000001,0.41600000000000004,0.5931863727454909,2,0,130
Awa,Thiam,Female,20,Senegalese,4.02,2.58,4.5,1.95,2A46,3.2624999999999997,1.4312249999999997,teamwork,creativity,0.8039999999999999,0.516,0.9,0.39078156312625245,2,0,130
Oussama,Khlifi,Male,23,Tunisian,2.24,2.74,3.91,4.22,2A49,3.2775,0.8845583333333331,creativity,hard_skills,0.44800000000000006,0.548,0.782,0.8456913827655309,0,0,131
Sabrine,Belkhir,Female,20,Tunisian,4.46,4.84,1.6,2.07,2P77,3.2425,2.702291666666666,soft_skills,teamwork,0.892,0.968,0.32000000000000006,0.4148296593186372,2,0,131
Ali,Jlassi,Male,23,Tunisian,2.82,1.12,4.12,4.86,2A47,3.2300000000000004,2.689733333333334,creativity,soft_skills,0.564,0.22400000000000003,0.8240000000000001,0.9739478957915831,3,0,131
Nour,Turki,Female,21,Tunisian,3.39,4.79,2.85,2.0,3A66,3.2575,1.3711583333333335,soft_skills,creativity,0.678,0.9580000000000001,0.5700000000000001,0.4008016032064128,2,0,131
Aymen,Bouazizi,Male,24,Tunisian,4.02,2.82,2.49,3.77,1A70,3.275,0.5410999999999998,hard_skills,teamwork,0.8039999999999999,0.564,0.49800000000000005,0.755511022044088,3,0,132
Hamza,Guettari,Male,24,Tunisian,1.35,3.61,4.9,3.18,2P42,3.26,2.1555333333333335,teamwork,hard_skills,0.27,0.722,0.9800000000000001,0.6372745490981964,0,0,132
Haythem,Toumi,Male,18,Tunisian,4.6,3.96,0.98,3.48,3B37,3.255,2.5107666666666666,hard_skills,teamwork,0.9199999999999999,0.792,0.196,0.6973947895791582,2,0,132
Anis,Gharbi,Male,22,Tunisian,4.1,2.56,3.67,2.76,3B37,3.2725,0.5376916666666666,hard_skills,soft_skills,0.82,0.512,0.734,0.5531062124248496,2,0,132
Bilel,Ben Salah,Male,24,Tunisian,2.39,3.97,2.55,4.18,1A70,3.2725,0.8702916666666667,creativity,hard_skills,0.47800000000000004,0.794,0.51,0.8376753507014026,0,0,133
Rym,Hamdi,Female,25,Tunisian,4.62,3.85,4.27,0.15,5SIM32,3.2225,4.294758333333333,hard_skills,creativity,0.924,0.77,0.854,0.030060120240480957,2,0,133
Marwen,Ghanouchi,Male,18,Tunisian,2.05,1.7,4.21,4.97,3A25,3.2325,2.5737583333333336,creativity,soft_skills,0.41,0.34,0.8420000000000001,0.9959919839679358,0,0,133
Wafa,Abidi,Female,25,Tunisian,4.38,2.89,1.13,4.6,2A2,3.2499999999999996,2.5744666666666665,creativity,teamwork,0.876,0.5780000000000001,0.22599999999999998,0.9218436873747493,3,0,133
Nour,Lahmar,Female,21,Tunisian,3.61,3.75,2.85,2.87,1A39,3.2699999999999996,0.2274666666666666,soft_skills,teamwork,0.722,0.75,0.5700000000000001,0.5751503006012023,2,0,134
Emmanuel,Abanda,Male,24,Cameroonian,1.12,3.44,4.15,4.34,5GAMIX90,3.2625,2.190158333333333,creativity,hard_skills,0.22400000000000003,0.6880000000000001,0.8300000000000001,0.8697394789579157,0,0,134
Ahmed,Belkhir,Male,20,Tunisian,4.94,3.86,2.11,2.09,5DS94,3.25,1.9578000000000004,hard_skills,creativity,0.9880000000000001,0.772,0.422,0.4188376753507013,2,0,134
Wided,Zayani,Female,25,Tunisian,3.3,2.13,4.06,3.51,2P76,3.2499999999999996,0.6601999999999998,teamwork,soft_skills,0.66,0.426,0.8119999999999999,0.7034068136272544,3,0,134
Samira,Ammar,Female,21,Tunisian,1.2,4.38,4.16,3.3,3A77,3.26,2.1031999999999997,soft_skills,hard_skills,0.24,0.876,0.8320000000000001,0.661322645290581,0,0,135
Wassim,Ayari,Male,19,Tunisian,4.53,0.28,3.27,4.75,5DS94,3.2075,4.234158333333334,creativity,soft_skills,0.9060000000000001,0.05600000000000001,0.654,0.9519038076152304,3,0,135
Zaineb,Rekik,Female,18,Tunisian,4.47,4.97,0.98,2.35,4GAMIX18,3.1925,3.4654916666666664,soft_skills,teamwork,0.894,0.994,0.196,0.47094188376753504,2,0,135
Zied,Chebbi,Male,25,Tunisian,2.52,3.63,4.57,2.3,3B88,3.255,1.1073666666666668,teamwork,creativity,0.504,0.726,0.9140000000000001,0.46092184368737465,2,0,135
Omar,Driss,Male,22,Tunisian,3.43,3.0,2.3,4.3,4TWIN15,3.2575000000000003,0.6998916666666668,creativity,teamwork,0.686,0.6000000000000001,0.45999999999999996,0.8617234468937874,0,0,136
Siwar,Mejri,Female,31,Tunisian,3.45,4.12,4.5,0.89,4GAMIX11,3.24,2.642866666666667,teamwork,creativity,0.6900000000000001,0.8240000000000001,0.9,0.1783567134268537,2,0,136
Aymen,Cherif,Male,21,Tunisian,1.06,3.44,3.57,4.91,2A32,3.245,2.563366666666667,creativity,hard_skills,0.21200000000000002,0.6880000000000001,0.714,0.9839679358717434,0,0,136
Manel,Trabelsi,Female,21,Tunisian,4.59,3.02,3.23,2.13,4NIDS13,3.2424999999999997,1.0343583333333333,hard_skills,creativity,0.918,0.6040000000000001,0.646,0.4268537074148296,2,0,136
Adel,Baccouche,Male,20,Tunisian,3.98,3.19,4.02,1.83,4DS68,3.255,1.0485666666666664,teamwork,creativity,0.796,0.638,0.8039999999999999,0.3667334669338677,2,0,137
Siwar,Driss,Female,19,Tunisian,0.58,4.91,2.92,4.49,1A86,3.225,3.8428333333333335,soft_skills,hard_skills,0.11599999999999999,0.9820000000000001,0.584,0.8997995991983967,0,0,137
Chaima,Mabrouk,Female,22,Tunisian,4.23,0.94,3.82,3.85,4DS68,3.21,2.325,hard_skills,soft_skills,0.8460000000000001,0.188,0.764,0.7715430861723446,3,0,137
Wafa,Turki,Female,23,Tunisian,3.67,4.21,1.43,3.71,5BI59,3.255,1.5406333333333333,soft_skills,teamwork,0.734,0.8420000000000001,0.286,0.7434869739478958,2,0,137
Zaineb,Fourati,Female,19,Tunisian,3.51,2.57,2.94,4.0,5SE94,3.255,0.3961666666666668,creativity,soft_skills,0.702,0.514,0.588,0.8016032064128256,3,0,138
Wassim,Sassi,Male,24,Tunisian,2.83,4.39,4.28,1.46,3A47,3.24,1.9135333333333333,soft_skills,creativity,0.5660000000000001,0.878,0.8560000000000001,0.2925851703406813,2,0,138
Ibrahima,Cisse,Male,27,Senegalese,3.74,3.13,1.44,4.7,1A90,3.2525000000000004,1.8776916666666672,creativity,teamwork,0.7480000000000001,0.626,0.288,0.9418837675350701,0,0,138
Tarek,Ben Salah,Male,24,Tunisian,3.49,2.18,4.42,2.88,1A20,3.2424999999999997,0.9026916666666666,teamwork,soft_skills,0.6980000000000001,0.43600000000000005,0.884,0.5771543086172344,3,0,138
Fethi,Turki,Male,23,Tunisian,3.47,3.15,4.05,2.31,5GAMIX50,3.245,0.5272999999999999,teamwork,creativity,0.6940000000000001,0.63,0.81,0.4629258517034068,2,0,139
Cyrine,Driss,Female,24,Tunisian,4.02,3.94,0.68,4.3,2P42,3.2349999999999994,2.925166666666666,creativity,teamwork,0.8039999999999999,0.788,0.136,0.8617234468937874,0,0,139
Adel,Zayani,Male,21,Tunisian,1.45,1.93,4.83,4.66,2A32,3.2175000000000002,3.1542250000000003,teamwork,hard_skills,0.29,0.386,0.9660000000000001,0.9338677354709418,0,0,139
Khalil,Ammar,Male,22,Tunisian,4.91,3.75,3.1,1.16,4NIDS71,3.23,2.4648666666666674,hard_skills,creativity,0.9820000000000001,0.75,0.6200000000000001,0.2324649298597194,2,0,139
Rym,Khemiri,Female,19,Tunisian,1.55,4.23,3.16,4.04,2P44,3.245,1.4941666666666669,soft_skills,hard_skills,0.31000000000000005,0.8460000000000001,0.6320000000000001,0.8096192384769538,0,0,140
Samir,Cherif,Male,18,Algerian,4.64,2.97,4.02,1.26,1A70,3.2224999999999997,2.1868249999999994,hard_skills,creativity,0.9279999999999999,0.5940000000000001,0.8039999999999999,0.25250501002004005,2,0,140
Nabil,Khemiri,Male,22,Tunisian,4.47,2.19,2.2,4.03,4INFINI17,3.2225,1.4399583333333332,hard_skills,soft_skills,0.894,0.438,0.44000000000000006,0.8076152304609218,3,0,140
